dep;pro;can;ciu;area;zona;v00;v01;v02;v03;v04;v05;v06;v07;v081;v082;v083;v09;v10;v11;v12;v14;v15;v18h;v18m;i10v;i13v;v011;claviv;v18t;urb;folio;totpob;tothom;totmuj
9;95;0;99;1;1;36;14;1;5;4;1;4;3;3;4;3;1;2;1;1;1;3;1;1;32;11;1;5;2;1;1151695;2;1;1
9;95;0;99;1;1;36;14;1;2;4;5;4;3;3;4;3;2;2;1;2;1;3;1;3;33;11;1;9;4;1;1151696;4;1;3
9;95;0;99;1;1;36;11;1;5;1;5;4;3;3;4;3;1;2;1;1;1;3;4;1;34;11;1;8;5;1;1151697;5;4;1
9;95;0;99;1;1;0;14;1;5;4;1;4;3;2;3;3;1;4;3;1;1;3;5;3;35;11;1;5;8;1;1151698;8;5;3
9;95;0;99;1;1;0;14;1;5;4;1;4;3;2;3;3;1;4;3;1;1;3;0;3;36;21;1;5;3;1;1151699;3;0;3
9;95;0;99;1;1;0;14;1;5;4;1;4;3;2;3;3;1;4;3;1;1;3;2;2;36;22;1;5;4;1;1151700;4;2;2
9;95;0;99;1;1;24;14;1;5;4;5;4;3;1;3;3;1;1;0;1;2;3;1;4;37;11;1;10;5;1;1151701;5;1;4
9;95;0;99;1;1;11;14;1;5;4;3;4;3;1;3;1;1;4;1;1;1;3;1;4;1;11;1;5;5;1;1151702;5;1;4
9;95;0;99;1;1;11;14;1;5;4;1;4;3;1;3;3;1;6;5;1;1;3;3;3;2;11;1;5;6;1;1151703;6;3;3
9;95;0;99;1;1;11;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;3;0;1;0;0;1;1151704;;;
9;95;0;99;1;1;11;14;1;5;4;1;2;1;2;3;2;1;1;0;1;1;3;0;2;4;11;1;5;2;1;1151705;2;0;2
9;95;0;99;1;1;11;14;1;5;4;1;2;1;2;3;2;1;2;1;2;2;3;1;2;5;11;1;5;3;1;1151706;3;1;2
9;95;0;99;1;1;11;14;1;5;4;1;4;6;2;3;2;1;3;1;1;1;3;0;1;6;11;1;5;1;1;1151707;1;0;1
9;95;0;99;1;1;11;14;1;5;4;1;4;6;2;3;2;1;3;1;1;2;3;1;2;7;11;1;5;3;1;1151708;3;1;2
9;95;0;99;1;1;11;14;1;5;4;1;4;6;2;3;2;1;2;1;2;2;3;0;1;8;11;1;5;1;1;1151709;1;0;1
9;95;0;99;1;1;11;14;1;5;4;1;2;1;1;3;1;1;4;3;1;2;3;2;3;9;11;1;5;5;1;1151710;5;2;3
9;95;0;99;1;1;11;14;1;5;4;1;2;1;1;3;1;1;3;2;1;1;3;4;3;10;11;1;5;7;1;1151711;7;4;3
9;95;0;99;1;1;11;14;1;5;4;1;2;1;1;3;3;1;4;2;1;1;3;4;3;11;11;1;5;7;1;1151712;7;4;3
9;95;0;99;1;1;11;13;1;1;1;4;4;3;2;3;2;1;2;1;1;1;3;2;2;12;11;1;3;4;1;1151713;4;2;2
9;95;0;99;1;1;11;13;1;1;1;4;4;3;2;3;2;1;1;0;2;2;3;2;3;13;11;1;3;5;1;1151714;5;2;3
9;95;0;99;1;1;11;14;1;2;4;5;2;1;1;3;3;2;3;2;1;1;3;4;5;14;11;1;9;9;1;1151715;9;4;5
9;95;0;99;1;1;11;14;1;7;4;1;2;1;3;4;3;2;2;1;1;1;3;3;0;15;11;1;11;3;1;1151716;3;3;0
9;95;0;99;1;1;11;14;1;5;4;1;2;1;1;3;3;1;2;1;1;1;3;1;2;16;11;1;5;3;1;1151717;3;1;2
9;95;0;99;1;1;11;14;1;5;4;1;2;1;3;4;3;1;3;2;1;1;3;4;2;17;11;1;5;6;1;1151718;6;4;2
9;95;0;99;1;1;11;14;1;7;4;6;3;1;3;4;3;2;2;1;2;1;3;4;4;18;11;1;10;8;1;1151719;8;4;4
9;95;0;99;1;1;11;14;1;2;4;5;2;1;3;4;3;2;2;1;2;2;3;1;0;19;11;1;9;1;1;1151720;1;1;0
9;95;0;99;1;1;11;14;1;2;4;5;2;1;3;4;3;2;2;1;2;2;3;1;0;20;11;1;9;1;1;1151721;1;1;0
9;95;0;99;1;1;11;14;1;5;4;1;1;1;1;3;1;1;4;3;1;1;3;2;3;21;11;1;5;5;1;1151722;5;2;3
9;95;0;99;1;1;11;14;1;7;4;1;3;1;3;4;3;1;2;1;1;1;3;1;4;22;11;1;11;5;1;1151723;5;1;4
9;95;0;99;1;1;11;14;1;7;4;5;4;3;3;4;3;2;2;1;1;2;3;2;3;23;11;1;10;5;1;1151724;5;2;3
9;95;0;99;1;1;11;14;1;7;4;5;4;5;3;4;3;2;1;0;2;1;3;2;2;24;11;1;10;4;1;1151725;4;2;2
9;95;0;99;1;1;11;14;1;7;4;6;4;5;3;4;3;2;2;1;2;1;3;3;2;25;11;1;10;5;1;1151726;5;3;2
9;95;0;99;1;1;29;14;1;5;4;3;4;3;1;3;3;2;1;0;2;6;3;1;0;1;11;1;5;1;1;1151727;1;1;0
9;95;0;99;1;1;29;14;1;5;4;1;4;3;2;3;3;2;3;2;1;5;3;0;2;2;11;1;5;2;1;1151728;2;0;2
9;95;0;99;1;1;29;14;1;5;4;1;4;3;2;3;3;2;3;2;2;2;3;3;2;3;11;1;5;5;1;1151729;5;3;2
9;95;0;99;1;1;29;14;1;5;4;1;4;3;1;3;3;2;3;1;1;1;3;0;1;4;11;1;5;1;1;1151730;1;0;1
9;95;0;99;1;1;29;14;1;6;4;5;4;3;1;3;3;1;1;0;2;2;3;1;1;5;11;1;10;2;1;1151731;2;1;1
9;95;0;99;1;1;29;14;1;5;4;5;4;3;2;3;3;1;2;1;1;2;3;1;0;6;11;1;10;1;1;1151732;1;1;0
9;95;0;99;1;1;29;14;1;5;4;5;4;3;2;3;3;1;2;1;1;2;3;1;1;7;11;1;10;2;1;1151733;2;1;1
9;95;0;99;1;1;29;14;1;2;4;3;4;3;1;3;3;1;7;4;1;1;3;3;4;8;11;1;11;7;1;1151734;7;3;4
9;95;0;99;1;1;29;14;1;5;4;4;4;3;1;3;3;1;2;1;2;1;3;2;1;9;11;1;5;3;1;1151735;3;2;1
9;95;0;99;1;1;29;14;1;5;4;1;4;3;1;3;3;1;1;0;2;2;3;1;0;10;11;1;5;1;1;1151736;1;1;0
9;95;0;99;1;1;29;14;1;5;4;1;4;3;1;3;3;1;1;0;2;2;3;1;0;11;11;1;5;1;1;1151737;1;1;0
9;95;0;99;1;1;29;14;1;7;4;6;4;3;1;3;3;1;1;0;2;2;3;1;1;12;11;1;10;2;1;1151738;2;1;1
9;95;0;99;1;1;29;14;1;5;4;3;4;3;1;3;3;1;1;0;2;2;3;1;1;13;11;1;5;2;1;1151739;2;1;1
9;95;0;99;1;1;29;14;1;5;4;3;4;3;1;3;3;2;3;1;1;1;3;6;3;14;11;1;5;9;1;1151740;9;6;3
9;95;0;99;1;1;29;14;1;7;4;5;4;3;1;3;3;2;2;1;1;1;3;2;3;15;11;1;10;5;1;1151741;5;2;3
9;95;0;99;1;1;29;14;1;5;4;5;4;5;1;3;3;2;1;0;1;1;3;2;3;16;11;1;10;5;1;1151742;5;2;3
9;95;0;99;1;1;29;14;1;5;4;1;4;3;1;3;3;1;2;1;1;1;3;2;5;17;11;1;5;7;1;1151743;7;2;5
9;95;0;99;1;1;29;14;1;5;4;4;4;3;1;3;3;1;2;1;1;1;3;2;5;18;11;1;5;7;1;1151744;7;2;5
9;95;0;99;1;1;29;14;1;5;4;5;4;3;1;3;3;1;1;0;1;2;3;3;3;19;11;1;10;6;1;1151745;6;3;3
9;95;0;99;1;1;29;14;1;5;4;4;4;3;1;3;3;1;2;1;1;1;3;1;4;20;11;1;5;5;1;1151746;5;1;4
9;95;0;99;1;1;29;11;1;1;1;3;3;1;1;3;3;1;2;1;1;2;3;4;4;21;11;1;3;8;1;1151747;8;4;4
9;95;0;99;1;1;29;12;1;1;1;3;2;1;2;3;3;1;5;4;1;1;3;6;3;22;11;1;3;9;1;1151748;9;6;3
9;95;0;99;1;1;29;13;1;1;1;3;2;1;2;3;3;2;1;0;2;2;3;2;2;23;11;1;3;4;1;1151749;4;2;2
9;95;0;99;1;1;29;11;1;1;1;3;4;3;1;3;3;2;1;0;2;2;3;2;1;24;11;1;3;3;1;1151750;3;2;1
9;95;0;99;1;1;29;11;1;1;1;4;4;3;1;3;3;1;1;0;2;1;3;2;2;25;11;1;3;4;1;1151751;4;2;2
9;95;0;99;1;1;29;12;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;26;0;1;0;0;1;1151752;;;
9;95;0;99;1;1;29;11;1;2;1;3;2;1;1;3;3;2;1;0;2;2;3;2;2;27;11;1;3;4;1;1151753;4;2;2
9;95;0;99;1;1;29;11;1;2;1;1;4;3;1;3;3;2;1;0;2;2;3;1;2;28;11;1;3;3;1;1151754;3;1;2
9;95;0;99;1;1;29;11;1;1;1;1;4;3;1;3;3;1;1;0;2;1;3;4;3;29;11;1;3;7;1;1151755;7;4;3
9;95;0;99;1;1;29;11;1;1;1;1;4;3;1;3;3;2;3;1;1;3;3;3;2;30;11;1;3;5;1;1151756;5;3;2
9;95;0;99;1;1;29;11;1;2;2;3;4;3;1;3;3;2;1;0;2;2;3;1;0;31;11;1;3;1;1;1151757;1;1;0
9;95;0;99;1;1;29;11;1;1;1;3;4;3;1;3;3;1;8;2;1;1;3;1;3;32;11;1;3;4;1;1151758;4;1;3
9;95;0;99;1;1;29;14;1;7;4;5;4;3;3;4;3;2;1;0;2;2;3;4;4;33;11;1;10;8;1;1151759;8;4;4
9;95;0;99;1;1;29;14;1;2;4;5;4;3;1;3;3;1;3;2;2;1;3;5;3;34;11;1;9;8;1;1151760;8;5;3
9;95;0;99;1;1;29;14;1;7;4;5;4;3;3;4;3;1;1;0;1;1;3;6;2;35;11;1;10;8;1;1151761;8;6;2
9;95;0;99;1;1;28;14;1;5;4;3;2;1;1;3;1;1;2;1;2;2;3;2;1;1;11;1;5;3;1;1151762;3;2;1
9;95;0;99;1;1;28;11;1;3;1;3;2;1;1;3;1;1;7;3;1;1;3;3;7;2;11;1;2;10;1;1151763;10;3;7
9;95;0;99;1;1;28;11;1;5;1;1;3;1;1;3;3;1;2;1;2;2;3;4;2;3;11;1;4;6;1;1151764;6;4;2
9;95;0;99;1;1;28;11;1;5;1;1;1;1;1;2;1;1;6;1;1;1;3;1;0;4;11;1;4;1;1;1151765;1;1;0
9;95;0;99;1;1;28;11;1;3;1;1;4;5;1;2;1;1;2;1;1;2;3;2;1;5;11;1;2;3;1;1151766;3;2;1
9;95;0;99;1;1;28;11;1;3;1;4;4;3;1;2;3;2;1;0;2;2;3;1;0;6;11;1;2;1;1;1151767;1;1;0
9;95;0;99;1;1;28;12;1;2;1;1;1;1;1;2;1;1;4;3;1;2;3;2;1;7;11;1;3;3;1;1151768;3;2;1
9;95;0;99;1;1;28;13;1;3;1;1;4;3;2;2;3;1;2;1;2;2;3;1;0;8;11;1;2;1;1;1151769;1;1;0
9;95;0;99;1;1;28;13;1;1;1;4;4;3;2;2;3;2;1;0;2;2;3;1;0;9;11;1;3;1;1;1151770;1;1;0
9;95;0;99;1;1;28;13;1;1;1;1;4;3;2;2;3;1;1;0;2;2;3;1;0;10;11;1;3;1;1;1151771;1;1;0
9;95;0;99;1;1;28;13;1;1;1;1;4;3;2;2;3;1;1;0;2;2;3;1;0;11;11;1;3;1;1;1151772;1;1;0
9;95;0;99;1;1;28;13;1;1;1;1;4;3;2;2;3;1;1;0;2;2;3;1;0;12;11;1;3;1;1;1151773;1;1;0
9;95;0;99;1;1;28;13;1;1;1;4;4;3;2;2;3;2;1;0;2;2;3;1;0;13;11;1;3;1;1;1151774;1;1;0
9;95;0;99;1;1;28;13;1;1;1;3;4;3;2;2;3;2;1;0;2;2;3;1;0;14;11;1;3;1;1;1151775;1;1;0
9;95;0;99;1;1;28;13;1;1;1;3;4;4;2;2;3;2;1;0;2;2;3;1;0;15;11;1;3;1;1;1151776;1;1;0
9;95;0;99;1;1;28;21;8;8;8;8;8;8;8;8;8;8;888;888;8;8;8;17;9;16;99;2;0;26;1;1151777;26;17;9
9;95;0;99;1;1;28;14;1;5;4;4;2;1;1;3;3;1;4;2;1;1;3;5;4;17;11;1;5;9;1;1151778;9;5;4
9;95;0;99;1;1;28;11;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;1;0;1;0;0;1;1151779;;;
9;95;0;99;1;1;28;14;1;5;4;4;2;1;1;3;3;1;3;1;1;1;3;1;2;2;11;1;5;3;1;1151780;3;1;2
9;95;0;99;1;1;28;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;3;0;1;0;0;1;1151781;;;
9;95;0;99;1;1;28;14;1;5;4;4;2;1;1;3;3;1;2;1;1;2;3;3;1;4;11;1;5;4;1;1151782;4;3;1
9;95;0;99;1;1;28;11;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;5;0;1;0;0;1;1151783;;;
9;95;0;99;1;1;28;11;1;3;1;4;2;1;1;3;3;1;2;1;2;2;3;2;3;6;11;1;2;5;1;1151784;5;2;3
9;95;0;99;1;1;28;11;1;3;1;4;2;1;1;3;3;1;4;1;1;1;3;2;2;7;11;1;2;4;1;1151785;4;2;2
9;95;0;99;1;1;28;11;1;5;1;1;2;1;1;3;3;1;2;1;1;1;3;1;0;8;11;1;4;1;1;1151786;1;1;0
9;95;0;99;1;1;28;14;1;7;4;3;1;1;1;3;3;2;3;2;1;6;3;5;6;9;11;1;11;11;1;1151787;11;5;6
9;95;0;99;1;1;28;14;1;5;4;1;2;1;1;3;3;1;2;1;2;2;3;0;3;10;11;1;5;3;1;1151788;3;0;3
9;95;0;99;1;1;28;11;1;1;1;4;3;1;1;3;3;1;6;2;1;1;3;3;4;11;11;1;3;7;1;1151789;7;3;4
9;95;0;99;1;1;28;14;1;5;4;5;4;3;1;3;3;1;3;2;1;1;3;4;2;12;11;1;10;6;1;1151790;6;4;2
9;95;0;99;1;1;28;14;1;2;4;5;1;1;1;2;3;1;4;2;1;1;3;2;1;13;11;1;9;3;1;1151791;3;2;1
9;95;0;99;1;1;28;14;1;3;4;5;4;3;3;4;3;2;2;1;1;1;3;1;5;14;11;1;11;6;1;1151792;6;1;5
9;95;0;99;1;1;34;14;1;1;4;5;4;3;1;3;1;1;2;1;2;6;3;1;1;1;11;1;9;2;1;1151793;2;1;1
9;95;0;99;1;1;34;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;2;0;1;0;0;1;1151794;;;
9;95;0;99;1;1;34;14;1;5;4;1;4;3;1;3;1;1;3;1;1;1;3;4;6;3;11;1;5;10;1;1151795;10;4;6
9;95;0;99;1;1;34;14;1;5;4;1;4;3;1;3;3;1;4;3;1;1;3;3;3;4;11;1;5;6;1;1151796;6;3;3
9;95;0;99;1;1;34;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;5;0;1;0;0;1;1151797;;;
9;95;0;99;1;1;34;14;1;5;4;1;4;5;1;3;3;2;2;1;1;1;3;5;2;6;11;1;5;7;1;1151798;7;5;2
9;95;0;99;1;1;34;14;1;5;4;5;4;5;2;3;3;1;2;1;1;1;3;1;0;7;21;1;10;1;1;1151799;1;1;0
9;95;0;99;1;1;34;14;1;5;4;5;4;5;2;3;3;1;2;1;1;1;3;1;0;7;22;1;10;1;1;1151800;1;1;0
9;95;0;99;1;1;34;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;8;0;1;0;0;1;1151801;;;
9;95;0;99;1;1;34;11;1;3;1;3;3;1;1;3;1;1;1;0;2;5;3;1;0;9;11;1;2;1;1;1151802;1;1;0
9;95;0;99;1;1;34;11;1;3;1;1;2;1;1;3;3;1;4;3;1;1;3;2;3;10;11;1;2;5;1;1151803;5;2;3
9;95;0;99;1;1;34;14;1;1;4;5;2;1;1;3;3;1;1;0;1;2;3;1;0;11;11;1;9;1;1;1151804;1;1;0
9;95;0;99;1;1;34;14;1;1;4;5;2;1;1;3;3;1;1;0;1;2;3;1;1;12;11;1;9;2;1;1151805;2;1;1
9;95;0;99;1;1;34;11;1;3;1;1;1;1;1;2;3;1;6;2;1;1;3;2;0;13;11;1;2;2;1;1151806;2;2;0
9;95;0;99;1;1;34;12;1;1;1;3;2;1;2;3;2;1;3;0;1;1;3;1;2;14;11;1;3;3;1;1151807;3;1;2
9;95;0;99;1;1;34;13;1;1;1;3;2;1;2;3;2;1;1;0;1;2;3;3;1;15;11;1;3;4;1;1151808;4;3;1
9;95;0;99;1;1;34;14;1;5;4;1;2;1;1;3;3;1;5;2;1;1;3;2;5;16;11;1;5;7;1;1151809;7;2;5
9;95;0;99;1;1;34;14;1;2;4;5;4;3;3;4;3;1;1;0;2;2;3;2;1;17;11;1;9;3;1;1151810;3;2;1
9;95;0;99;1;1;34;14;1;2;4;5;4;3;1;3;3;1;1;0;2;2;3;1;1;18;11;1;9;2;1;1151811;2;1;1
9;95;0;99;1;1;34;14;1;2;4;5;4;3;3;4;3;2;1;0;2;2;3;2;3;19;11;1;9;5;1;1151812;5;2;3
9;95;0;99;1;1;34;14;1;5;4;1;4;3;3;4;3;1;2;1;1;2;3;2;5;20;11;1;5;7;1;1151813;7;2;5
9;95;0;99;1;1;34;14;1;6;4;5;4;3;1;3;3;2;2;1;1;1;3;2;3;21;11;1;10;5;1;1151814;5;2;3
9;95;0;99;1;1;34;11;1;5;1;1;4;3;1;3;3;1;3;2;1;1;3;1;1;22;11;1;4;2;1;1151815;2;1;1
9;95;0;99;1;1;34;14;1;1;4;3;4;3;1;3;3;1;2;1;1;1;3;1;2;23;11;1;11;3;1;1151816;3;1;2
9;95;0;99;1;1;34;14;1;6;4;5;4;3;1;3;3;1;2;1;2;6;3;0;2;24;11;1;10;2;1;1151817;2;0;2
9;95;0;99;1;1;34;14;1;6;4;5;4;3;3;4;3;2;1;0;2;2;3;3;5;1;11;1;10;8;1;1151818;8;3;5
9;95;0;99;1;1;34;14;1;6;4;5;4;3;3;4;3;2;1;0;2;2;3;4;2;2;11;1;10;6;1;1151819;6;4;2
9;95;0;99;1;1;34;14;1;5;5;1;4;3;1;3;3;2;2;1;1;2;3;2;2;3;11;1;11;4;1;1151820;4;2;2
9;95;0;99;1;1;34;14;1;5;5;1;4;3;3;4;3;2;1;0;2;2;3;1;0;4;11;1;11;1;1;1151821;1;1;0
9;95;0;99;1;1;34;14;1;5;5;4;4;3;3;4;3;2;1;0;2;2;3;1;1;5;11;1;11;2;1;1151822;2;1;1
9;95;0;99;1;1;34;14;1;6;5;5;4;3;3;4;3;2;1;0;2;2;3;3;3;6;11;1;10;6;1;1151823;6;3;3
9;95;0;99;1;1;34;14;1;7;5;5;4;3;2;3;3;2;1;0;2;2;3;1;0;7;11;1;10;1;1;1151824;1;1;0
9;95;0;99;1;1;34;14;1;6;4;5;4;3;2;3;3;2;1;0;2;2;3;1;0;8;11;1;10;1;1;1151825;1;1;0
9;95;0;99;1;1;34;11;1;1;1;4;1;1;1;3;3;1;4;2;1;2;3;3;4;9;11;1;3;7;1;1151826;7;3;4
9;95;0;99;1;1;34;11;1;2;5;1;4;5;3;4;3;2;2;1;2;1;3;6;4;10;11;1;11;10;1;1151827;10;6;4
9;95;0;99;1;1;34;14;1;5;4;1;2;1;1;3;3;1;2;1;2;2;3;1;3;11;11;1;5;4;1;1151828;4;1;3
9;95;0;99;1;1;34;14;1;5;4;1;2;1;1;3;3;1;2;1;1;1;3;1;5;12;11;1;5;6;1;1151829;6;1;5
9;95;0;99;1;1;34;11;1;1;2;4;1;1;1;3;3;1;5;2;1;1;3;2;2;13;11;1;3;4;1;1151830;4;2;2
9;95;0;99;1;1;34;14;1;5;5;1;2;1;1;3;3;1;3;2;2;1;3;5;3;14;11;1;11;8;1;1151831;8;5;3
9;95;0;99;1;1;34;14;1;6;5;4;4;3;3;4;3;1;1;0;2;1;3;4;2;15;11;1;11;6;1;1151832;6;4;2
9;95;0;99;1;1;34;14;1;1;5;5;4;3;1;3;3;1;1;0;2;1;3;2;2;16;11;1;9;4;1;1151833;4;2;2
9;95;0;99;1;1;34;14;1;7;5;5;2;1;1;3;3;1;2;1;1;1;3;3;7;17;11;1;10;10;1;1151834;10;3;7
9;95;0;99;1;1;34;14;1;1;5;5;2;1;2;3;3;1;2;1;2;1;3;3;5;18;21;1;9;8;1;1151835;8;3;5
9;95;0;99;1;1;34;14;1;1;5;5;2;1;2;3;3;1;2;1;2;1;3;1;2;18;22;1;9;3;1;1151836;3;1;2
9;95;0;99;1;1;34;14;1;7;5;1;4;3;3;4;3;2;3;2;1;1;3;2;1;19;11;1;11;3;1;1151837;3;2;1
9;95;0;99;1;1;34;11;1;1;2;3;4;3;1;3;3;2;3;1;1;1;3;1;0;20;11;1;3;1;1;1151838;1;1;0
9;95;0;99;1;1;0;11;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;0;0;1;0;0;1;1151839;;;
9;95;0;99;1;1;0;11;1;5;1;1;2;1;1;3;3;1;3;2;2;1;3;0;2;1;11;1;4;2;1;1151840;2;0;2
9;95;0;99;1;1;0;11;1;5;1;1;1;1;1;3;3;1;5;1;2;2;3;1;3;2;11;1;4;4;1;1151841;4;1;3
9;95;0;99;1;1;0;11;1;3;2;1;2;1;1;1;1;1;4;3;1;1;3;0;2;3;11;1;2;2;1;1151842;2;0;2
9;95;0;99;1;1;0;12;1;3;1;4;2;1;1;3;1;1;4;3;1;2;3;6;5;4;11;1;2;11;1;1151843;11;6;5
9;95;0;99;1;1;0;12;1;2;2;1;2;1;1;3;1;1;4;3;1;3;3;1;3;5;11;1;3;4;1;1151844;4;1;3
9;95;0;99;1;1;0;14;1;1;4;3;2;1;1;3;1;1;4;1;2;1;3;1;0;6;11;1;11;1;1;1151845;1;1;0
9;95;0;99;1;1;0;11;1;3;1;4;2;1;1;3;3;1;5;3;1;1;3;2;4;7;11;1;2;6;1;1151846;6;2;4
9;95;0;99;1;1;0;11;1;3;1;4;2;1;1;3;3;1;2;1;1;1;3;2;2;8;11;1;2;4;1;1151847;4;2;2
9;95;0;99;1;1;0;11;1;3;1;4;2;1;1;3;1;1;3;2;1;1;3;2;2;9;11;1;2;4;1;1151848;4;2;2
9;95;0;99;1;1;0;11;1;3;1;1;1;1;1;2;1;1;7;1;1;1;3;1;4;10;11;1;2;5;1;1151849;5;1;4
9;95;0;99;1;1;0;14;1;5;4;5;2;1;1;3;1;1;2;1;1;1;3;1;3;11;11;1;10;4;1;1151850;4;1;3
9;95;0;99;1;1;0;14;1;5;4;4;1;1;1;3;3;1;4;2;2;2;3;3;4;12;11;1;5;7;1;1151851;7;3;4
9;95;0;99;1;1;0;12;1;3;1;4;3;1;1;3;3;1;4;2;1;1;3;2;5;13;11;1;2;7;1;1151852;7;2;5
9;95;0;99;1;1;0;12;1;1;1;1;3;1;1;3;3;1;4;2;1;1;3;1;3;14;11;1;3;4;1;1151853;4;1;3
9;95;0;99;1;1;0;11;1;3;1;4;1;1;1;2;1;1;4;2;1;1;3;1;1;15;11;1;2;2;1;1151854;2;1;1
9;95;0;99;1;1;0;11;1;3;1;4;2;1;1;2;1;1;4;2;1;5;3;2;2;16;11;1;2;4;1;1151855;4;2;2
9;95;0;99;1;1;0;11;1;3;1;4;1;1;1;2;1;1;4;2;1;5;3;1;3;17;11;1;2;4;1;1151856;4;1;3
9;95;0;99;1;1;0;11;1;3;1;1;3;1;1;1;1;1;6;3;1;1;3;1;3;18;11;1;2;4;1;1151857;4;1;3
9;95;0;99;1;1;0;11;1;5;1;3;3;1;1;3;3;1;4;3;1;1;3;2;4;19;11;1;4;6;1;1151858;6;2;4
9;95;0;99;1;1;0;11;1;5;1;1;2;1;1;3;1;1;2;1;2;2;3;5;1;20;11;1;4;6;1;1151859;6;5;1
9;95;0;99;1;1;0;11;1;5;1;1;3;1;1;3;1;1;1;0;2;2;3;1;1;21;11;1;4;2;1;1151860;2;1;1
9;95;0;99;1;1;0;11;1;5;1;1;3;1;1;3;3;1;2;1;2;1;3;1;1;22;11;1;4;2;1;1151861;2;1;1
9;95;0;99;1;1;0;11;1;3;1;2;2;1;1;3;1;1;1;0;2;5;3;1;2;23;11;1;2;3;1;1151862;3;1;2
9;95;0;99;1;1;0;11;1;3;1;2;2;1;1;3;1;1;1;0;2;5;3;1;1;24;11;1;2;2;1;1151863;2;1;1
9;95;0;99;1;1;0;11;1;3;1;1;1;1;1;3;1;1;4;1;1;1;3;1;0;25;11;1;2;1;1;1151864;1;1;0
9;95;0;99;1;1;0;11;1;3;1;2;2;1;1;3;3;1;2;1;1;5;3;3;2;26;11;1;2;5;1;1151865;5;3;2
9;95;0;99;1;1;0;11;1;3;1;2;2;1;1;3;1;1;1;0;2;5;3;3;1;27;11;1;2;4;1;1151866;4;3;1
9;95;0;99;1;1;26;11;1;5;1;3;2;1;1;3;3;1;2;1;2;1;3;3;3;1;11;1;4;6;1;1151867;6;3;3
9;95;0;99;1;1;26;11;1;3;1;4;1;1;1;3;3;1;4;3;1;1;3;4;4;2;21;1;2;8;1;1151868;8;4;4
9;95;0;99;1;1;26;11;1;3;1;4;2;1;1;3;3;1;1;0;1;6;3;3;1;2;22;1;2;4;1;1151869;4;3;1
9;95;0;99;1;1;26;11;1;3;1;3;1;1;1;3;1;1;5;1;1;1;3;1;1;3;11;1;2;2;1;1151870;2;1;1
9;95;0;99;1;1;26;11;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;4;0;1;0;0;1;1151871;;;
9;95;0;99;1;1;26;14;1;5;4;1;2;1;1;3;1;1;3;2;1;1;3;3;3;5;11;1;5;6;1;1151872;6;3;3
9;95;0;99;1;1;26;11;1;5;1;3;1;1;1;3;3;1;3;2;1;2;3;1;2;6;11;1;4;3;1;1151873;3;1;2
9;95;0;99;1;1;26;11;1;1;1;3;1;1;1;2;1;1;3;2;1;2;3;4;1;7;11;1;3;5;1;1151874;5;4;1
9;95;0;99;1;1;26;11;1;2;1;3;2;1;1;2;3;2;2;1;2;2;3;1;1;8;11;1;3;2;1;1151875;2;1;1
9;95;0;99;1;1;26;11;1;5;1;3;2;1;1;3;3;1;2;1;1;1;3;3;1;9;11;1;4;4;1;1151876;4;3;1
9;95;0;99;1;1;26;14;1;5;4;1;2;1;1;3;3;1;2;1;2;1;3;0;1;10;11;1;5;1;1;1151877;1;0;1
9;95;0;99;1;1;26;11;1;5;1;1;1;1;1;3;3;1;4;1;1;1;3;4;4;11;11;1;4;8;1;1151878;8;4;4
9;95;0;99;1;1;26;11;1;5;1;3;2;1;1;3;3;1;2;1;2;2;3;1;2;12;11;1;4;3;1;1151879;3;1;2
9;95;0;99;1;1;26;14;1;3;4;4;1;1;1;3;3;1;4;2;1;1;3;1;5;1;11;1;11;6;1;1151880;6;1;5
9;95;0;99;1;1;26;11;1;2;1;5;1;1;1;3;3;1;2;1;1;1;3;2;1;2;11;1;7;3;1;1151881;3;2;1
9;95;0;99;1;1;26;11;1;5;1;1;3;1;1;4;3;1;2;1;1;1;3;1;1;3;11;1;4;2;1;1151882;2;1;1
9;95;0;99;1;1;26;11;1;5;1;1;2;1;1;4;3;1;2;1;1;2;3;2;2;4;11;1;4;4;1;1151883;4;2;2
9;95;0;99;1;1;26;12;1;5;1;1;2;1;1;4;3;1;5;2;1;2;3;2;2;5;11;1;4;4;1;1151884;4;2;2
9;95;0;99;1;1;26;24;8;8;8;8;8;8;8;8;8;8;888;888;8;8;8;2;0;6;99;2;0;2;1;1151885;2;2;0
9;95;0;99;1;1;26;21;8;8;8;8;8;8;8;8;8;8;888;888;8;8;8;11;9;7;99;2;0;20;1;1151886;20;11;9
9;95;0;99;1;1;26;11;1;3;1;4;1;1;1;2;1;1;5;2;1;1;3;3;4;8;11;1;2;7;1;1151887;7;3;4
