folio;departamento;n_hogar;s8_01;s8_02;s8_02e;s8_03;s8_04;s8_05;s8_05e;s8_06;s8_07;s8_07e;s8_08;s8_08e;s8_09;s8_09e;s8_10;s8_11;s8_12;s8_13;s8_14;s8_15;s8_16;s8_17;s8_17e;s8_181a;s8_181b;s8_182a;s8_182b;s8_183a;s8_183b;s8_184a;s8_184b;s8_184e;s8_191a;s8_191b;s8_192a;s8_192b;s8_193a;s8_193b;s8_194a;s8_194b;s8_195a;s8_195b;s8_195e;s8_20;s8_21;s8_21e;s8_22;s8_23;s8_24;s8_25;s8_26;s8_27;s8_28;s8_29;s8_30;s8_31;s8_32;s8_331;s8_332;s8_333;s8_334;s8_335;s8_34;upm;estrato;area;ccons;chabita;cserv;cviv2;factor_ant;factor
"37358030161";"03";1;4;1;"";80;;2;"";2;1;"";1;"";4;"";2;6;1;1;1;1;20;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";24;1;1;2;;2;;1;1;10;3;;;;;;;"373580103";"22";2;-1;2;2;0;276;240
"37358030201";"03";1;1;2;"";;100;2;"";2;2;"";1;"";4;"";2;6;1;1;1;1;23;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;3;2;;2;;1;1;20;2;;;;;;5;"373580103";"22";2;0;3;2;0;276;240
"37358030231";"03";1;1;2;"";;200;1;"";1;1;"";5;"";4;"";1;8;1;1;1;1;100;6;"";1;400;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;2;2;;2;;1;2;120;2;;;;;;25;"373580103";"22";2;0;3;3;1;276;240
"37358030261";"03";1;1;6;"";;150;2;"";1;3;"";5;"";4;"";2;6;1;1;1;1;14;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";24;3;2;1;1;2;;1;1;40;3;;;;;;;"373580103";"22";2;0;3;2;1;276;240
"37358030291";"03";1;1;2;"";;100;2;"";2;1;"";1;"";4;"";2;12;1;1;1;1;30;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;2;2;2;;2;;2;;;3;;;;;;;"373580103";"22";2;-1;3;2;0;276;240
"37358030321";"03";1;1;4;"";;100;1;"";1;1;"";1;"";4;"";2;4;1;1;1;1;15;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";23;1;1;2;;2;;2;;;3;;;;;;;"373580103";"22";2;0;2;2;0;276;240
"37358030351";"03";1;1;2;"";;200;2;"";1;2;"";1;"";4;"";2;6;1;1;1;1;20;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";23;3;1;1;1;2;;1;1;20;3;;;;;;;"373580103";"22";2;0;3;2;0;276;240
"37364010101";"03";1;4;5;"";;200;1;"";1;2;"";5;"";6;"";2;15;1;2;1;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";24;1;1;2;;2;;1;1;10;3;;;;;;;"373640201";"12";1;1;1;2;0;338;328
"37364010211";"03";1;1;1;"";50;;1;"";1;2;"";5;"";6;"";2;10;2;;;1;13;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";23;1;1;2;;2;;1;1;30;3;;;;;;;"373640201";"12";1;1;2;2;0;338;328
"37364010331";"03";1;2;2;"";;150;5;"";2;4;"";1;"";6;"";2;5;1;1;3;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";28;1;1;2;;2;;2;;;3;;;;;;;"373640201";"12";1;-1;2;1;-1;338;328
"37364010441";"03";1;1;2;"";;500;1;"";1;2;"";5;"";6;"";2;15;1;1;1;1;28;5;"";2;;2;;2;;2;;"";1;12000;2;;2;;2;;2;;"";2;4;"";48;2;2;2;;2;;1;2;120;2;;;;;;10;"373640201";"12";1;1;2;2;0;338;328
"37364010561";"03";1;1;2;"";;200;1;"";1;2;"";5;"";6;"";2;12;1;1;2;1;70;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;2;1;2;;2;;1;1;50;3;;;;;;;"373640201";"12";1;1;2;2;0;338;328
"37364010671";"03";1;1;2;"";;600;1;"";1;2;"";5;"";6;"";1;17;1;1;1;1;35;6;"";2;;2;;2;;2;;"";1;35000;2;;2;;1;150;2;;"";1;4;"";24;2;2;2;;2;;1;3;50;2;;;;;;15;"373640201";"12";1;1;3;3;1;338;328
"37364010791";"03";1;1;1;"";120;;5;"";2;1;"";5;"";6;"";2;10;1;2;1;1;20;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";30;2;2;2;;2;;1;2;70;3;;;;;;;"373640201";"12";1;0;3;2;0;338;328
"37364010901";"03";1;1;2;"";;200;1;"";1;2;"";5;"";6;"";2;25;1;2;2;1;120;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";28;1;1;2;;2;;1;1;30;2;;;;;;25;"373640201";"12";1;1;2;2;0;338;328
"37364011011";"03";1;4;1;"";200;;1;"";1;1;"";5;"";6;"";2;25;1;2;1;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";27;1;1;2;;2;;1;1;10;3;;;;;;;"373640201";"12";1;0;2;2;0;338;328
"37364011131";"03";1;1;2;"";;200;1;"";1;2;"";5;"";6;"";2;7;1;1;3;1;60;6;"";2;;2;;2;;2;;"";1;15000;2;;2;;2;;2;;"";1;4;"";25;3;3;2;;2;;1;3;30;3;;;;;;;"373640201";"12";1;1;3;2;1;338;328
"37364011241";"03";1;1;1;"";250;;1;"";2;2;"";5;"";6;"";2;15;2;;;1;60;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";24;2;1;2;;2;;1;2;100;3;;;;;;;"373640201";"12";1;0;2;2;0;338;328
"37364011361";"03";1;1;2;"";;600;1;"";1;2;"";5;"";6;"";2;15;1;1;1;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";24;2;2;2;;2;;1;2;50;1;2;2;1;2;2;150;"373640201";"12";1;1;3;2;1;338;328
"37370080101";"03";1;4;1;"";150;;1;"";2;2;"";5;"";1;"";2;5;1;2;1;1;90;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";24;1;1;2;;2;;1;2;80;3;;;;;;;"373700208";"12";1;0;2;2;0;458;444
"37370080211";"03";1;1;2;"";;400;1;"";1;2;"";5;"";1;"";2;3;1;1;1;1;20;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";24;5;3;2;;2;;1;2;20;3;;;;;;;"373700208";"12";1;1;3;3;1;458;444
"37370080331";"03";1;4;1;"";400;;1;"";2;2;"";5;"";1;"";2;4;1;1;1;1;13;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;"";;1;1;2;;2;;1;1;10;3;;;;;;;"373700208";"12";1;0;3;3;1;458;444
"37370080441";"03";1;1;2;"";;100;1;"";1;2;"";5;"";1;"";2;6;1;1;1;1;21;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";24;3;1;2;;2;;1;1;100;3;;;;;;;"373700208";"12";1;1;3;3;1;458;444
"37370080561";"03";1;1;2;"";;700;1;"";1;2;"";5;"";1;"";1;5;1;1;1;1;230;6;"";1;14700;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";24;4;1;2;;2;;1;2;120;3;;;;;;;"373700208";"12";1;1;3;3;1;458;444
"37370080671";"03";1;1;2;"";;600;1;"";2;2;"";5;"";1;"";2;8;1;1;1;1;18;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";52;2;1;2;;2;;1;2;120;3;;;;;;;"373700208";"12";1;0;2;3;0;458;444
"37370080791";"03";1;1;6;"";;500;1;"";1;1;"";5;"";1;"";2;3;2;;;1;12;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";24;2;1;2;;2;;2;;;3;;;;;;;"373700208";"12";1;0;1;2;0;458;444
"37370080901";"03";1;1;2;"";;250;1;"";1;2;"";5;"";1;"";2;8;2;;;1;70;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;2;1;2;;2;;1;2;160;3;;;;;;;"373700208";"12";1;1;3;2;1;458;444
"37370081011";"03";1;1;2;"";;160;1;"";1;2;"";5;"";1;"";2;4;1;1;1;1;80;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;2;2;2;;2;;1;4;100;2;;;;;;30;"373700208";"12";1;1;3;3;1;458;444
"37370081131";"03";1;1;2;"";;200;1;"";1;3;"";5;"";1;"";2;4;1;1;1;1;26;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";28;2;2;2;;2;;1;2;40;2;;;;;;20;"373700208";"12";1;1;2;3;1;458;444
"37370081241";"03";1;1;2;"";;100;1;"";1;1;"";5;"";1;"";2;4;1;1;1;1;40;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;3;2;;2;;1;1;20;3;;;;;;;"373700208";"12";1;0;3;3;1;458;444
"37370081361";"03";1;1;2;"";;150;1;"";1;2;"";5;"";1;"";2;4;1;1;3;1;24;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";28;2;1;2;;2;;1;2;60;3;;;;;;;"373700208";"12";1;1;2;2;0;458;444
"40025010011";"04";1;1;2;"";;60;2;"";2;4;"";1;"";5;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;6;2;2;;2;;2;;;3;;;;;;;"400250201";"22";2;-1;3;1;0;170;180
"40025010021";"04";1;1;2;"";;;2;"";2;4;"";1;"";4;"";4;0;2;;;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"400250201";"22";2;-1;2;1;-1;170;180
"40025010041";"04";1;1;2;"";;20;2;"";2;4;"";1;"";4;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;;1;1;10;3;;;;;;;"400250201";"22";2;-1;3;1;0;170;180
"40025010051";"04";1;1;2;"";;30;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;;2;;;3;;;;;;;"400250201";"22";2;-1;3;1;0;170;180
"40025010071";"04";1;1;2;"";;20;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;2;2;;2;;2;;;3;;;;;;;"400250201";"22";2;-1;2;1;-1;170;180
"40025010081";"04";1;1;2;"";;40;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"400250201";"22";2;-1;2;1;-1;170;180
"40025010101";"04";1;1;2;"";;30;2;"";2;1;"";1;"";6;"";4;0;2;;;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;1;2;30;3;;;;;;;"400250201";"22";2;-1;2;1;-1;170;180
"40025010111";"04";1;1;2;"";;30;2;"";2;4;"";1;"";4;"";4;0;2;;;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;2;2;;2;;1;1;10;3;;;;;;;"400250201";"22";2;-1;2;1;-1;170;180
"40025010121";"04";1;1;2;"";;25;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;;2;;;3;;;;;;;"400250201";"22";2;-1;3;1;0;170;180
"40025010141";"04";1;1;2;"";;30;2;"";2;4;"";1;"";5;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;3;1;2;;2;;1;1;20;3;;;;;;;"400250201";"22";2;-1;2;1;-1;170;180
"40025010151";"04";1;1;2;"";;20;2;"";2;4;"";1;"";5;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;1;1;24;3;;;;;;;"400250201";"22";2;-1;2;1;-1;170;180
"40025010171";"04";1;1;2;"";;15;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"400250201";"22";2;-1;2;1;-1;170;180
"40047010021";"04";1;1;2;"";;;2;"";2;4;"";1;"";5;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;2;2;;2;;1;1;50;3;;;;;;;"400470101";"22";2;-1;2;1;-1;465;493
"40047010051";"04";1;2;2;"";;100;2;"";2;4;"";1;"";4;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;2;2;;2;;1;3;50;3;;;;;;;"400470101";"22";2;-1;2;1;-1;465;493
"40047010091";"04";1;1;2;"";;;2;"";2;4;"";1;"";5;"";4;0;2;;;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"400470101";"22";2;-1;2;1;-1;465;493
"40047010121";"04";1;1;2;"";;50;2;"";1;4;"";1;"";5;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;;1;2;20;3;;;;;;;"400470101";"22";2;-1;3;1;-1;465;493
"40047010161";"04";1;1;2;"";;;2;"";2;1;"";1;"";1;"";2;5;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;2;2;;2;;2;;;3;;;;;;;"400470101";"22";2;-1;1;1;-1;465;493
"40047010191";"04";1;1;2;"";;10;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;;1;2;20;3;;;;;;;"400470101";"22";2;-1;3;1;-1;465;493
"40047010231";"04";1;1;2;"";;30;2;"";2;4;"";1;"";5;"";4;0;2;;;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;;2;;;3;;;;;;;"400470101";"22";2;-1;3;1;0;465;493
"40047010261";"04";1;2;2;"";;70;2;"";2;1;"";1;"";4;"";4;10;2;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;;1;3;20;3;;;;;;;"400470101";"22";2;-1;3;1;-1;465;493
"40047010291";"04";1;1;2;"";;50;2;"";2;1;"";1;"";5;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;2;2;;2;;2;;;3;;;;;;;"400470101";"22";2;-1;1;1;-1;465;493
"40047010331";"04";1;2;2;"";;90;2;"";2;1;"";1;"";6;"";4;0;2;;;2;;3;"";1;250;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"400470101";"22";2;-1;3;1;0;465;493
"40047010361";"04";1;1;2;"";;30;2;"";1;4;"";1;"";1;"";2;3;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;2;2;;2;;1;1;60;3;;;;;;;"400470101";"22";2;-1;2;1;-1;465;493
"40047010401";"04";1;1;2;"";;15;2;"";2;2;"";1;"";6;"";4;0;2;;;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;3;1;1;1;2;;1;1;15;3;;;;;;;"400470101";"22";2;0;1;1;-1;465;493
"40067020021";"04";1;1;2;"";;10;2;"";1;1;"";1;"";6;"";4;0;2;;;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;2;2;;2;;1;4;30;3;;;;;;;"400670602";"22";2;-1;3;1;-1;502;532
"40067020071";"04";1;1;2;"";;10;2;"";1;4;"";1;"";6;"";4;0;2;;;1;20;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;1;2;20;3;;;;;;;"400670602";"22";2;-1;2;2;-1;502;532
"40067020121";"04";1;1;2;"";;10;2;"";1;4;"";1;"";6;"";2;1;2;;;1;20;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;;2;;;3;;;;;;;"400670602";"22";2;-1;3;2;0;502;532
"40067020171";"04";1;1;5;"";;10;2;"";1;4;"";1;"";6;"";2;1;2;;;1;20;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";22;1;1;2;;2;;1;1;10;3;;;;;;;"400670602";"22";2;-1;2;2;-1;502;532
"40067020221";"04";1;1;2;"";;3;2;"";1;4;"";1;"";6;"";2;1;2;;;1;22;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;3;1;2;;2;;2;;;3;;;;;;;"400670602";"22";2;-1;2;2;0;502;532
"40067020271";"04";1;1;2;"";;5;2;"";1;1;"";1;"";6;"";2;1;2;;;1;23;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";50;1;1;2;;2;;1;3;20;3;;;;;;;"400670602";"22";2;-1;3;2;0;502;532
"40067020331";"04";1;1;2;"";;10;2;"";2;1;"";1;"";6;"";2;1;2;;;1;21;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";45;2;2;2;;2;;1;1;10;3;;;;;;;"400670602";"22";2;-1;3;2;0;502;532
"40067020381";"04";1;1;2;"";;20;2;"";1;1;"";7;"";6;"";2;1;2;;;1;23;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";50;1;1;2;;2;;1;1;40;3;;;;;;;"400670602";"22";2;0;2;2;0;502;532
"40067020431";"04";1;1;2;"";;50;2;"";2;1;"";1;"";6;"";2;1;2;;;1;13;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"400670602";"22";2;-1;2;2;0;502;532
"40067020481";"04";1;1;2;"";;200;2;"";1;1;"";7;"";6;"";2;1;1;1;3;1;20;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";30;2;2;2;;2;;1;1;40;3;;;;;;;"400670602";"22";2;0;2;2;0;502;532
"40067020531";"04";1;1;2;"";;60;2;"";1;1;"";1;"";6;"";2;1;2;;;1;21;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";60;1;1;2;;2;;1;1;40;3;;;;;;;"400670602";"22";2;-1;2;2;-1;502;532
"40067020581";"04";1;1;5;"";;50;2;"";1;1;"";1;"";6;"";2;1;2;;;1;23;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";24;4;1;2;;2;;1;1;50;3;;;;;;;"400670602";"22";2;-1;2;2;0;502;532
"40081010011";"04";1;1;2;"";;20;2;"";2;4;"";1;"";4;"";4;0;1;1;3;1;0;2;"";2;;2;;2;;2;;"";1;7000;2;;2;;2;;2;;"";1;1;"";0;4;2;2;;2;;1;1;30;3;;;;;;;"400810401";"22";2;-1;3;2;0;382;405
"40081010021";"04";1;1;2;"";;40;2;"";1;1;"";5;"";4;"";4;0;1;1;3;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;1;1;100;3;;;;;;;"400810401";"22";2;0;1;1;-1;382;405
"40081010031";"04";1;1;2;"";;50;2;"";1;1;"";5;"";6;"";4;0;2;;;1;0;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;3;1;2;;2;;1;1;70;3;;;;;;;"400810401";"22";2;0;2;2;0;382;405
"40081010041";"04";1;1;2;"";;30;2;"";1;1;"";1;"";6;"";4;0;2;;;1;0;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";15;2;1;2;;2;;1;1;40;3;;;;;;;"400810401";"22";2;-1;2;2;0;382;405
"40081010051";"04";1;1;2;"";;30;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"400810401";"22";2;-1;3;1;0;382;405
"40081010061";"04";1;1;2;"";;200;2;"";1;1;"";5;"";4;"";4;0;1;1;3;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;;1;1;100;3;;;;;;;"400810401";"22";2;0;2;1;0;382;405
"40081010071";"04";1;1;2;"";;20;2;"";2;1;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"400810401";"22";2;-1;2;1;-1;382;405
"40081010081";"04";1;1;2;"";;100;2;"";2;4;"";1;"";5;"";4;0;1;1;3;1;0;2;"";1;200;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;2;2;;2;;1;2;40;3;;;;;;;"400810401";"22";2;-1;3;2;0;382;405
"40081010091";"04";1;1;2;"";;20;2;"";2;4;"";1;"";4;"";4;0;2;;;1;0;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"400810401";"22";2;-1;2;2;0;382;405
"40081010101";"04";1;1;2;"";;10;2;"";2;4;"";1;"";4;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;1;2;;2;;2;;;3;;;;;;;"400810401";"22";2;-1;3;1;0;382;405
"40081010111";"04";1;1;2;"";;35;2;"";2;4;"";5;"";4;"";4;0;2;;;1;0;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"400810401";"22";2;-1;2;2;0;382;405
"40081010121";"04";1;1;2;"";;50;2;"";2;4;"";5;"";4;"";4;0;2;;;1;0;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;6;2;2;;2;;1;1;10;3;;;;;;;"400810401";"22";2;-1;2;2;0;382;405
"40092020011";"04";1;1;2;"";;40;2;"";2;1;"";1;"";5;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;3;2;;2;;1;1;20;3;;;;;;;"400920302";"22";2;-1;3;1;0;315;334
"40092020021";"04";1;1;2;"";;;2;"";2;4;"";1;"";4;"";4;0;2;;;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;1;1;10;3;;;;;;;"400920302";"22";2;-1;2;1;-1;315;334
"40092020041";"04";1;1;2;"";;50;2;"";2;4;"";1;"";5;"";4;0;2;;;1;0;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"400920302";"22";2;-1;3;2;0;315;334
"40092020051";"04";1;1;2;"";;60;2;"";1;1;"";7;"";4;"";4;0;2;;;1;0;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;;1;2;30;3;;;;;;;"400920302";"22";2;0;3;2;0;315;334
"40092020061";"04";1;1;2;"";;60;2;"";2;1;"";1;"";4;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";1;2;1;2;;2;;2;;;3;;;;;;;"400920302";"22";2;-1;2;1;-1;315;334
"40092020081";"04";1;1;2;"";;;2;"";2;4;"";1;"";5;"";4;0;2;;;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"400920302";"22";2;-1;2;1;-1;315;334
"40092020091";"04";1;1;2;"";;;2;"";2;4;"";1;"";5;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"400920302";"22";2;-1;2;1;-1;315;334
"40092020101";"04";1;1;2;"";;30;2;"";2;4;"";1;"";4;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"400920302";"22";2;-1;2;1;-1;315;334
"40092020121";"04";1;1;2;"";;50;2;"";2;4;"";1;"";4;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"400920302";"22";2;-1;3;1;0;315;334
"40092020131";"04";1;1;2;"";;40;2;"";2;4;"";1;"";4;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"400920302";"22";2;-1;2;1;-1;315;334
"40092020141";"04";1;1;2;"";;50;2;"";2;4;"";1;"";5;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"400920302";"22";2;-1;2;1;-1;315;334
"40092020161";"04";1;1;2;"";;30;2;"";2;4;"";1;"";5;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;1;1;10;3;;;;;;;"400920302";"22";2;-1;3;1;0;315;334
"40100010011";"04";1;4;2;"";;15;4;"";1;4;"";1;"";4;"";4;0;2;;;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"401000101";"22";2;-1;2;2;0;71;75
"40100010021";"04";1;1;2;"";;50;2;"";1;4;"";1;"";6;"";4;0;2;;;1;10;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;1;2;20;3;;;;;;;"401000101";"22";2;-1;2;2;0;71;75
"40100010031";"04";1;1;2;"";;100;2;"";1;4;"";1;"";4;"";4;0;2;;;1;9;2;"";2;;2;;1;30;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;1;1;10;3;;;;;;;"401000101";"22";2;-1;3;2;0;71;75
"40100010041";"04";1;1;2;"";;;2;"";1;4;"";1;"";5;"";4;0;2;;;2;;2;"";1;40;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;2;"";0;1;1;2;;2;;1;1;20;3;;;;;;;"401000101";"22";2;-1;3;1;0;71;75
"40100010051";"04";1;1;2;"";;90;2;"";1;1;"";1;"";6;"";4;0;2;;;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;1;1;40;3;;;;;;;"401000101";"22";2;-1;3;2;0;71;75
"40100010061";"04";1;1;2;"";;20;2;"";2;4;"";1;"";6;"";4;0;2;;;1;12;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;2;"";0;3;1;2;;2;;2;;;3;;;;;;;"401000101";"22";2;-1;2;2;0;71;75
