folio;id01;resultad;totper;rcompra;c_dia;c_mes;c_resul;s1_01;s1_02;s1_02e;s1_03;s1_04;s1_05;s1_05e;s1_06;s1_07;s1_07e;s1_08;s1_08e;s1_09;s1_09e;s1_10;s1_11;s1_12;s1_13;s1_14;s1_15;s1_16;s1_16e;s1_171a;s1_171b;s1_172a;s1_172b;s1_173a;s1_173b;s1_174a;s1_174b;s1_174e;s1_181a;s1_181b;s1_182a;s1_182b;s1_183a;s1_183b;s1_184a;s1_184b;s1_185a;s1_185b;s1_185e;s1_19;s1_20;s1_20e;s1_21;s1_22;s1_23;s1_24;s1_25;s1_26;upm;area;estrato;factor_ant;factor
"90011010091";"09";1;6;2;6;12;1;1;2;"";;300;5;"";2;4;"";2;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"900110101";2;"32";48;48
"90011010111";"09";1;6;2;6;12;1;1;2;"";;400;5;"";2;1;"";2;"";5;"";25;3;;1;1;20;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"900110101";2;"32";48;48
"90011010141";"09";1;4;2;7;12;1;1;2;"";;500;5;"";2;1;"";3;"";6;"";0;3;;1;1;83;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;3;2;2;;2;"900110101";2;"32";48;48
"90011010161";"09";1;3;1;7;12;1;1;5;"";;300;5;"";2;1;"";2;"";8;"";20;3;;1;1;100;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"900110101";2;"32";48;48
"90011010181";"09";1;3;2;6;12;1;1;2;"";;700;5;"";2;1;"";2;"";8;"";0;4;;1;1;70;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;3;2;2;;2;"900110101";2;"32";48;48
"90011010201";"09";1;4;2;6;12;1;1;5;"";;200;5;"";2;1;"";2;"";5;"";0;4;;1;1;35;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"900110101";2;"32";48;48
"90011010221";"09";1;5;2;7;12;1;1;2;"";;500;5;"";2;1;"";2;"";6;"";0;4;;1;1;70;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";22;2;2;2;;2;"900110101";2;"32";48;48
"90011010241";"09";1;3;2;7;12;1;1;2;"";;300;5;"";2;1;"";2;"";6;"";0;4;;1;1;100;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"900110101";2;"32";48;48
"90012010011";"09";1;2;1;31;12;1;1;2;"";;600;5;"";2;1;"";3;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"900120201";2;"32";88;88
"90012010031";"09";1;2;2;10;12;1;1;1;"";600;;5;"";2;1;"";2;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"900120201";2;"32";88;88
"90012010051";"09";1;4;2;11;12;1;1;2;"";;1000;5;"";2;1;"";2;"";3;"";20;3;;1;1;210;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";60;3;2;2;;2;"900120201";2;"32";88;88
"90012010071";"09";1;6;2;11;12;1;1;2;"";;600;5;"";2;4;"";2;"";3;"";20;3;;1;1;50;2;"";2;;2;;2;;2;;"";1;1000;2;;2;;2;;2;;"";1;1;"";0;4;3;2;;2;"900120201";2;"32";88;88
"90012010091";"09";1;5;2;10;12;1;1;2;"";;300;5;"";2;4;"";2;"";3;"";350;3;;1;1;32;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"900120201";2;"32";88;88
"90012010111";"09";1;6;1;10;12;1;1;2;"";;300;5;"";2;4;"";2;"";3;"";350;3;;1;1;120;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"900120201";2;"32";88;88
"90012010141";"09";1;1;1;11;12;1;1;1;"";600;;5;"";2;1;"";3;"";6;"";0;3;;2;1;4;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;0;2;;2;"900120201";2;"32";88;88
"90012010161";"09";1;3;2;10;12;1;1;2;"";;200;5;"";2;1;"";2;"";3;"";35;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"900120201";2;"32";88;88
"90012010181";"09";1;5;2;10;12;1;1;2;"";;600;5;"";2;4;"";2;"";3;"";;4;;1;1;45;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";28;3;1;2;;2;"900120201";2;"32";88;88
"90012010201";"09";1;4;1;10;12;1;1;2;"";;300;5;"";2;1;"";2;"";3;"";40;4;;1;1;80;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;3;2;2;;2;"900120201";2;"32";88;88
"90012010221";"09";1;4;2;11;12;1;1;2;"";;100;5;"";2;4;"";2;"";3;"";30;4;;1;1;120;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;0;2;;2;"900120201";2;"32";88;88
"90012010241";"09";1;4;2;11;12;1;1;2;"";;200;5;"";2;4;"";1;"";3;"";30;4;;1;1;80;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;1;2;;2;"900120201";2;"32";88;88
"90013010031";"09";1;7;1;13;12;1;1;2;"";;700;5;"";2;1;"";2;"";3;"";25;3;;1;1;50;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;2;"";0;3;3;2;;2;"900130301";2;"32";45;45
"90013010081";"09";1;9;1;13;12;1;1;2;"";;800;5;"";2;1;"";1;"";3;"";20;3;;1;1;120;1;"";1;100;2;;1;50;2;;"";1;600;2;;2;;2;;2;;"";1;3;"";23;5;4;2;;2;"900130301";2;"32";45;45
"90013010141";"09";1;4;1;14;12;1;1;2;"";;900;5;"";2;1;"";2;"";3;"";25;3;;1;1;100;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";30;4;3;2;;2;"900130301";2;"32";45;45
"90013010191";"09";1;5;2;14;12;1;1;2;"";;800;5;"";2;1;"";2;"";3;"";20;3;;1;1;93;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";12;4;3;2;;2;"900130301";2;"32";45;45
"90013010251";"09";1;3;1;13;12;1;1;2;"";;300;5;"";2;1;"";1;"";3;"";45;3;;1;1;17;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";15;2;1;2;;2;"900130301";2;"32";44;44
"90013010301";"09";1;5;1;13;12;1;1;2;"";;400;3;"";2;1;"";1;"";3;"";45;3;;1;1;50;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"900130301";2;"32";44;44
"90013010361";"09";1;3;1;14;12;1;1;2;"";;250;5;"";2;1;"";2;"";6;"";0;3;;1;1;80;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";26;1;1;2;;2;"900130301";2;"32";44;44
"90013010411";"09";1;1;1;14;12;1;1;2;"";;1000;5;"";2;4;"";1;"";3;"";9;3;;1;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;3;2;2;;2;"900130301";2;"32";44;44
"90013010461";"09";1;1;1;13;12;1;1;2;"";;2000;1;"";1;1;"";5;"";3;"";8;1;2;1;1;43;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;1;2;;2;"900130301";2;"32";44;44
"90013010521";"09";1;5;2;13;12;1;1;2;"";;600;5;"";2;4;"";1;"";7;"";0;4;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"900130301";2;"32";44;44
"90013010571";"09";1;6;2;14;12;1;1;1;"";300;;5;"";2;1;"";2;"";3;"";25;4;;1;1;60;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;"900130301";2;"32";44;44
"90013010631";"09";1;7;2;14;12;1;1;2;"";;300;5;"";2;1;"";1;"";3;"";45;4;;1;1;40;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;3;2;;2;"900130301";2;"32";44;44
"90016010021";"09";1;11;1;2;12;1;1;1;"";300;;5;"";2;4;"";1;"";6;"";0;4;;1;1;60;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"900160101";2;"32";66;66
"90016010041";"09";1;8;1;2;12;1;1;2;"";;200;5;"";2;1;"";1;"";6;"";0;4;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"900160101";2;"32";66;66
"90016010071";"09";1;6;2;3;12;1;1;2;"";;150;5;"";2;1;"";1;"";6;"";0;3;;1;2;;2;"";1;400;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"900160101";2;"32";66;66
"90016010091";"09";1;4;2;3;12;1;1;4;"";;100;5;"";2;1;"";2;"";5;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;0;2;;2;"900160101";2;"32";66;66
"90016010121";"09";1;4;2;2;12;1;1;2;"";;200;5;"";2;2;"";1;"";6;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";23;2;1;2;;2;"900160101";2;"32";66;66
"90016010141";"09";1;3;1;2;12;1;1;2;"";;300;5;"";2;4;"";2;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"900160101";2;"32";66;66
"90016010171";"09";1;6;2;3;12;1;1;2;"";;300;5;"";2;1;"";1;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";50;2;1;2;;2;"900160101";2;"32";66;66
"90016010191";"09";1;4;2;3;12;1;1;5;"";;300;5;"";2;4;"";1;"";6;"";20;3;;1;1;50;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";200;1;1;2;;2;"900160101";2;"32";66;66
"90016010211";"09";1;11;1;2;12;1;1;2;"";;600;5;"";2;1;"";1;"";3;"";50;3;;1;1;50;7;"POZO CAVADO";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"900160101";2;"32";66;66
"90016010241";"09";1;6;1;2;12;1;1;2;"";;600;5;"";2;4;"";1;"";3;"";30;3;;1;2;;7;"POZO CAVADO";1;800;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"900160101";2;"32";66;66
"90016010261";"09";1;4;1;3;12;1;1;2;"";;800;5;"";2;1;"";2;"";5;"";0;3;;1;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;1;1;2;;2;"900160101";2;"32";66;66
"90016010291";"09";1;1;1;3;12;1;1;2;"";;800;5;"";2;4;"";1;"";3;"";20;3;;1;1;50;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;1;1;2;;2;"900160101";2;"32";66;66
"90017010021";"09";1;8;2;30;11;1;4;2;"";;200;5;"";2;4;"";1;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;0;2;;2;"900170101";2;"32";56;56
"90017010051";"09";1;2;1;29;11;1;4;2;"";;200;5;"";2;1;"";2;"";8;"";0;3;;1;2;;2;"";2;;1;200;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"900170101";2;"32";56;56
"90017010091";"09";1;3;1;30;11;1;4;5;"";;200;5;"";2;4;"";2;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;"900170101";2;"32";56;56
"90017010121";"09";1;4;2;29;11;1;4;2;"";;250;5;"";2;4;"";2;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"900170101";2;"32";56;56
"90017010151";"09";1;3;2;29;11;1;4;4;"";;400;1;"";1;4;"";6;"";8;"";0;3;;2;2;;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";22;1;1;2;;2;"900170101";2;"32";56;56
"90017010181";"09";1;1;1;29;11;1;2;2;"";;300;5;"";2;1;"";1;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;0;2;;2;"900170101";2;"32";56;56
"90017010221";"09";1;7;2;30;11;1;4;2;"";;100;5;"";2;4;"";1;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"900170101";2;"32";56;56
"90017010251";"09";1;6;1;29;11;1;1;2;"";;250;5;"";2;4;"";1;"";8;"";0;3;;1;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"900170101";2;"32";56;56
"90017010281";"09";1;8;2;30;11;1;4;2;"";;100;5;"";2;4;"";2;"";2;"";20;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;3;2;;2;"900170101";2;"32";56;56
"90017010311";"09";1;2;1;29;11;1;2;2;"";;200;5;"";2;4;"";2;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"900170101";2;"32";56;56
"90017010351";"09";1;7;2;30;11;1;2;2;"";;300;5;"";2;4;"";2;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"900170101";2;"32";56;56
"90017010381";"09";1;2;1;30;11;1;1;4;"";;200;5;"";2;1;"";2;"";8;"";0;4;;1;1;0;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;1;2;;2;"900170101";2;"32";56;56
"90018010041";"09";1;5;1;4;12;1;1;2;"";;100;6;"";2;4;"";1;"";6;"";0;3;;1;1;9;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"900180101";2;"32";26;26
"90018010111";"09";1;4;2;3;12;1;1;2;"";;500;1;"";1;1;"";5;"";8;"";0;3;;1;1;350;2;"";1;4000;2;;1;60;2;;"";1;11000;1;2500;2;;2;;2;;"";1;3;"";50;3;2;2;;2;"900180101";2;"32";26;26
"90018010181";"09";1;3;1;3;12;1;1;2;"";;250;2;"";2;4;"";1;"";8;"";0;3;;1;1;50;2;"";1;500;1;400;1;350;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"900180101";2;"32";26;26
"90018010251";"09";1;3;2;2;12;1;1;2;"";;100;5;"";2;4;"";1;"";8;"";0;3;;1;1;40;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"900180101";2;"32";26;26
"90018010311";"09";1;1;1;2;12;1;1;2;"";;250;5;"";2;1;"";1;"";6;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";23;1;0;2;;2;"900180101";2;"32";26;26
"90018010381";"09";1;2;1;2;12;1;1;2;"";;200;5;"";2;1;"";1;"";8;"";30;3;;1;1;50;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"900180101";2;"32";26;26
"90018010451";"09";1;9;2;4;12;1;1;2;"";;300;5;"";2;1;"";1;"";8;"";0;3;;1;1;50;2;"";2;;2;;2;;2;;"";1;300;2;;2;;2;;2;;"";1;3;"";23;3;2;2;;2;"900180101";2;"32";26;26
"90018010521";"09";1;2;2;3;12;1;1;2;"";;300;5;"";2;4;"";1;"";8;"";30;3;;1;1;60;2;"";1;1800;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;0;2;;2;"900180101";2;"32";26;26
"90018010591";"09";1;5;2;2;12;1;1;2;"";;200;5;"";2;4;"";1;"";2;"";0;3;;1;1;50;2;"";2;;2;;2;;2;;"";1;500;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"900180101";2;"32";26;26
"90018010661";"09";1;3;2;3;12;1;1;2;"";;100;5;"";2;4;"";1;"";2;"";30;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"900180101";2;"32";26;26
"90018010721";"09";1;5;1;3;12;1;1;5;"";;200;5;"";2;4;"";1;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"900180101";2;"32";26;26
"90018010791";"09";1;3;2;4;12;1;1;2;"";;100;5;"";2;1;"";1;"";2;"";30;3;;1;1;50;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"900180101";2;"32";26;26
"90020030041";"09";1;3;1;5;12;1;4;2;"";;200;5;"";2;1;"";1;"";8;"";0;3;;1;2;;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"900200103";2;"32";56;56
"90020030091";"09";1;5;1;7;12;1;1;2;"";;500;5;"";2;1;"";1;"";3;"";0;3;;1;1;40;2;"";2;;1;600;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;"900200103";2;"32";56;56
"90020030131";"09";1;3;1;6;12;1;4;2;"";;300;5;"";2;4;"";1;"";6;"";0;3;;1;1;35;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"900200103";2;"32";56;56
"90020030181";"09";1;4;1;26;12;1;2;2;"";;300;5;"";2;4;"";1;"";5;"";0;3;;1;1;40;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;"900200103";2;"32";56;56
"90020030221";"09";1;7;2;6;12;1;2;2;"";;200;5;"";2;4;"";1;"";8;"";0;3;;1;1;35;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;"900200103";2;"32";56;56
"90020030271";"09";1;2;1;5;12;1;4;2;"";;350;5;"";2;1;"";1;"";8;"";0;3;;1;1;35;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;"900200103";2;"32";56;56
"90020030321";"09";1;7;2;7;12;1;4;2;"";;200;5;"";2;1;"";1;"";8;"";0;3;;1;1;35;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"900200103";2;"32";56;56
"90020030361";"09";1;4;2;7;12;1;4;2;"";;250;5;"";2;1;"";1;"";8;"";0;3;;1;1;35;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"900200103";2;"32";56;56
"90020030411";"09";1;3;2;5;12;1;1;4;"";;100;5;"";2;4;"";1;"";8;"";0;3;;1;1;35;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"900200103";2;"32";56;56
"90020030451";"09";1;4;1;6;12;1;2;2;"";;;5;"";2;4;"";1;"";6;"";0;3;;1;1;35;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;0;2;;2;"900200103";2;"32";56;56
"90020030501";"09";1;5;1;6;12;1;1;2;"";;100;5;"";2;1;"";1;"";8;"";0;3;;1;1;35;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"900200103";2;"32";56;56
"90020030541";"09";1;6;2;7;12;1;1;5;"";;300;5;"";2;1;"";2;"";6;"";0;3;;1;1;35;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;3;2;;2;"900200103";2;"32";56;56
"90022010021";"09";1;7;2;10;12;1;1;2;"";;200;5;"";2;1;"";2;"";8;"";0;3;;1;1;35;5;"";2;;1;200;1;30;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"900220101";2;"32";28;28
"90022010051";"09";1;4;1;9;12;1;1;2;"";;300;5;"";2;1;"";2;"";8;"";0;3;;1;1;30;2;"";2;;2;;1;50;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"900220101";2;"32";28;28
"90022010091";"09";1;5;2;10;11;1;1;2;"";;200;5;"";2;1;"";2;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;1;2;;2;"900220101";2;"32";28;28
"90022010121";"09";1;3;2;11;12;1;1;2;"";;200;5;"";2;4;"";1;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;0;2;;2;"900220101";2;"32";28;28
"90022010161";"09";1;4;2;9;12;1;1;2;"";;400;5;"";2;1;"";2;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;2;2;;2;"900220101";2;"32";28;28
"90022010191";"09";1;3;1;10;12;1;1;2;"";;200;5;"";2;4;"";1;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;"900220101";2;"32";28;28
"90022010231";"09";1;1;1;10;12;1;1;2;"";;200;5;"";2;1;"";1;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;0;2;;2;"900220101";2;"32";28;28
"90022010261";"09";1;7;1;11;12;1;1;2;"";;300;5;"";2;1;"";2;"";6;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"900220101";2;"32";28;28
"90022010291";"09";1;7;2;12;11;1;1;2;"";;200;5;"";2;4;"";2;"";6;"";0;3;;1;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;0;2;;2;"900220101";2;"32";28;28
"90022010331";"09";1;5;2;10;12;1;1;2;"";;100;5;"";2;4;"";1;"";8;"";0;3;;1;1;35;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"900220101";2;"32";28;28
"90022010361";"09";1;9;2;9;12;1;1;2;"";;200;5;"";2;4;"";1;"";6;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"900220101";2;"32";28;28
"90022010401";"09";1;4;2;10;12;1;1;2;"";;300;5;"";2;4;"";1;"";6;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;2;"";0;1;0;2;;2;"900220101";2;"32";28;28
"90025040021";"09";1;4;2;13;12;1;1;5;"";;100;5;"";2;4;"";1;"";5;"";0;3;;1;1;40;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;1;1;2;;2;"900250104";2;"32";57;57
"90025040061";"09";1;9;2;14;12;1;1;2;"";;400;5;"";2;4;"";1;"";5;"";0;3;;1;1;40;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;3;3;2;;2;"900250104";2;"32";57;57
"90025040111";"09";1;8;1;12;12;1;1;2;"";;100;5;"";2;4;"";1;"";5;"";0;3;;1;1;20;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"900250104";2;"32";57;57
"90025040151";"09";1;5;1;13;12;1;1;2;"";;300;5;"";2;4;"";1;"";5;"";0;3;;1;1;50;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"900250104";2;"32";57;57
"90025040191";"09";1;6;2;12;12;1;1;3;"";;300;5;"";2;1;"";2;"";6;"";0;3;;1;1;40;2;"";2;;2;;2;;2;;"";1;500;2;;2;;2;;2;;"";1;3;"";22;3;3;2;;2;"900250104";2;"32";57;57
"90025040241";"09";1;7;2;11;12;1;1;2;"";;300;5;"";2;4;"";1;"";6;"";0;3;;1;1;40;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"900250104";2;"32";57;57
"90025040281";"09";1;5;2;13;12;1;1;2;"";;200;5;"";2;4;"";1;"";6;"";0;3;;1;1;20;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"900250104";2;"32";57;57
"90025040321";"09";1;8;2;14;12;1;1;4;"";;1000;5;"";2;1;"";6;"";6;"";0;3;;1;1;40;2;"";2;;2;;2;;2;;"";2;;2;;2;;1;50;2;;"";1;3;"";23;2;2;2;;2;"900250104";2;"32";57;57
"90025040371";"09";1;3;3;12;12;1;1;2;"";;100;5;"";2;4;"";1;"";6;"";0;3;;1;1;45;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";22;1;1;2;;2;"900250104";2;"32";57;57
"90025040411";"09";1;8;2;14;12;1;1;2;"";;200;5;"";2;4;"";1;"";6;"";0;3;;1;1;40;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";;4;4;2;;2;"900250104";2;"32";57;57
"90025040451";"09";1;6;1;14;12;1;1;2;"";;200;5;"";2;1;"";1;"";6;"";0;3;;1;1;45;2;"";2;;2;;2;;2;;"";1;400;2;;2;;2;;2;;"";1;1;"";;3;3;2;;2;"900250104";2;"32";57;57
"90025040501";"09";1;8;2;14;12;1;1;6;"";;200;5;"";2;4;"";1;"";6;"";0;3;;1;1;40;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";;2;2;2;;2;"900250104";2;"32";57;57
"90028010021";"09";1;6;1;26;11;1;1;4;"";;100;5;"";2;4;"";1;"";6;"";0;3;;1;1;60;5;"";1;1000;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;0;2;;2;"900280201";2;"32";57;57
"90028010081";"09";1;6;1;27;11;1;1;2;"";;400;1;"";2;1;"";5;"";6;"";0;3;;1;1;90;2;"";1;2000;2;;2;;2;;"";1;3000;2;;2;;2;;2;;"";1;3;"";23;2;0;2;;2;"900280201";2;"32";57;57
"90028010151";"09";1;3;2;27;11;1;1;2;"";;150;1;"";2;1;"";5;"";6;"";0;3;;1;1;80;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;3;0;2;;2;"900280201";2;"32";57;57
"90028010211";"09";1;2;1;26;11;1;1;2;"";;150;1;"";2;1;"";5;"";6;"";0;3;;1;1;50;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"900280201";2;"32";57;57
"90028010271";"09";1;6;2;27;11;1;1;2;"";;250;5;"";2;4;"";1;"";6;"";0;3;;1;1;50;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;3;0;2;;2;"900280201";2;"32";57;57
