folio;departamento;n_hogar;s8_01;s8_02;s8_02e;s8_03;s8_04;s8_05;s8_05e;s8_06;s8_07;s8_07e;s8_08;s8_08e;s8_09;s8_09e;s8_10;s8_11;s8_12;s8_13;s8_14;s8_15;s8_16;s8_163;s8_171a;s8_171b;s8_172a;s8_172b;s8_173a;s8_173b;s8_174a;s8_174b;s8_174e;s8_181a;s8_181b;s8_182a;s8_182b;s8_183a;s8_183b;s8_184a;s8_184b;s8_185a;s8_185b;s8_185e;s8_19;s8_20;s8_21;s8_22;s8_23;s8_24;s8_25;s8_26;s8_27;s8_28;upm;estrato;area;factor_ant;factor
"70256030231";7;"1";1;2;"";;300;1;"";1;2;"";5;"";2;"";35;2;;1;1;100;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;60;4;2;2;;2;;2;"702560103";"31";2;150;151
"70256030271";7;"1";1;2;"";;500;1;"";2;2;"";5;"";1;"";10;3;;1;1;40;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;3;2;2;;2;;2;"702560103";"31";2;150;151
"70256030321";7;"1";1;2;"";;200;1;"";1;1;"";2;"";2;"";18;2;;1;1;85;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;2;1;2;;2;;2;"702560103";"31";2;150;151
"70256030371";7;"1";4;2;"";;400;1;"";1;2;"";5;"";2;"";20;3;;1;1;400;5;"";2;;2;;1;200;2;;"";2;;2;;2;;2;;2;;"";1;4;50;3;1;1;1;1;200;1;"702560103";"31";2;150;151
"70256030411";7;"1";4;2;"";;250;2;"";1;2;"";5;"";2;"";10;3;;1;1;37;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;2;2;;2;;2;"702560103";"31";2;150;151
"70256030461";7;"1";4;2;"";;250;1;"";1;2;"";5;"";2;"";50;2;;1;1;70;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"702560103";"31";2;150;151
"70256030511";7;"1";1;2;"";;200;1;"";1;1;"";6;"";1;"";25;1;3;1;1;38;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;8;;3;2;2;;2;;2;"702560103";"31";2;150;151
"70256030551";7;"1";1;4;"";;350;1;"";1;2;"";6;"";1;"";25;1;1;1;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;3;1;2;;2;;2;"702560103";"31";2;150;151
"70269080031";7;"1";1;2;"";;300;2;"";1;2;"";5;"";2;"";30;3;;1;1;90;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;2;1;2;;2;;2;"702690108";"31";2;209;210
"70269080091";7;"1";2;2;"";;300;2;"";2;4;"";1;"";12;"TRASPASO DE AGUA DEL VECINO";20;6;;;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;1;1;2;;2;;2;"702690108";"31";2;209;210
"70269080151";7;"1";1;2;"";;200;1;"";1;2;"";7;"";1;"";25;3;;1;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;2;2;2;;2;;2;"702690108";"31";2;209;210
"70269080211";7;"1";1;2;"";;150;1;"";2;2;"";1;"";2;"";17;3;;1;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;32;1;1;2;;2;;2;"702690108";"31";2;209;210
"70269080271";7;"1";1;2;"";;300;2;"";2;4;"";1;"";2;"";20;3;;1;1;45;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"702690108";"31";2;209;210
"70269080331";7;"1";1;2;"";;200;3;"";2;4;"";1;"";2;"";12;3;;1;1;27;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;5;32;2;2;2;;2;;2;"702690108";"31";2;209;210
"70269080391";7;"1";1;5;"";;250;1;"";2;2;"";5;"";2;"";17;3;;1;1;45;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;1;1;2;;2;;2;"702690108";"31";2;209;210
"70269080451";7;"1";1;7;"LA SUBALCALDIA SE LAS PRESTO L";;150;1;"";1;2;"";5;"";2;"";50;2;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;15;1;1;2;;2;;2;"702690108";"31";2;209;210
"70269080511";7;"1";1;5;"";;250;1;"";1;2;"";6;"";2;"";0;3;;1;1;0;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;25;3;1;2;;2;;2;"702690108";"31";2;209;210
"70269080571";7;"1";2;3;"";;300;5;"";2;4;"";1;"";2;"";17;3;;1;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;2;2;;2;;2;"702690108";"31";2;209;210
"70269080631";7;"1";1;5;"";;100;5;"";2;2;"";1;"";2;"";17;3;;1;1;10;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;35;1;1;2;;2;;2;"702690108";"31";2;209;210
"70269080691";7;"1";2;2;"";;;5;"";2;4;"";1;"";2;"";17;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;11;3;1;2;;2;;2;"702690108";"31";2;209;210
"70278080011";7;"1";1;4;"";;300;1;"";1;2;"";5;"";1;"";0;1;2;1;1;0;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"702780108";"31";2;256;257
"70278080031";7;"1";1;2;"";;200;1;"";1;2;"";6;"";1;"";70;1;2;1;1;65;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;4;3;2;;1;100;2;"702780108";"31";2;256;257
"70278080051";7;"1";1;2;"";;200;1;"";1;2;"";6;"";1;"";400;2;;1;1;300;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;2;2;2;;2;;2;"702780108";"31";2;256;257
"70278080071";7;"1";1;4;"";;200;1;"";2;2;"";5;"";2;"";20;1;2;1;1;30;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"702780108";"31";2;256;257
"70278080091";7;"1";1;5;"";;200;1;"";2;1;"";6;"";2;"";40;2;;1;1;50;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"702780108";"31";2;256;257
"70278080111";7;"1";1;5;"";;200;1;"";2;2;"";7;"";2;"";0;2;;1;1;0;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;32;1;1;2;;2;;2;"702780108";"31";2;256;257
"70278080131";7;"1";2;2;"";;200;6;"";2;4;"";1;"";2;"";65;3;;1;1;70;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"702780108";"31";2;256;257
"70278080151";7;"1";1;6;"";;250;1;"";1;2;"";5;"";2;"";43;1;2;1;1;60;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;2;2;2;;2;;2;"702780108";"31";2;256;257
"70278080171";7;"1";1;4;"";;200;1;"";2;1;"";7;"";1;"";20;3;;1;1;0;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;28;1;1;2;;2;;2;"702780108";"31";2;256;257
"70278080191";7;"1";1;2;"";;700;1;"";1;2;"";5;"";1;"";60;1;2;1;1;40;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;28;2;2;2;;2;;2;"702780108";"31";2;256;257
"70278080211";7;"1";1;2;"";;700;1;"";1;2;"";6;"";1;"";150;1;2;1;1;100;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;5;3;1;1;1;50;2;"702780108";"31";2;256;257
"70278080231";7;"1";1;2;"";;300;1;"";1;2;"";7;"";2;"";25;1;2;1;1;370;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;2;2;2;;2;;2;"702780108";"31";2;256;257
"70282060011";7;"1";2;2;"";;150;2;"";2;4;"";1;"";2;"";5;3;;1;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;40;6;6;2;;2;;2;"702820106";"31";2;215;216
"70282060031";7;"1";1;5;"";;100;2;"";1;2;"";5;"";3;"";0;3;;1;1;10;2;"";2;;2;;2;;2;;"";1;200;2;;2;;2;;2;;"";1;4;38;1;1;2;;2;;2;"702820106";"31";2;215;216
"70282060051";7;"1";2;2;"";;150;2;"";2;4;"";1;"";2;"";5;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"702820106";"31";2;215;216
"70282060071";7;"1";2;4;"";;150;2;"";2;4;"";1;"";2;"";5;3;;1;2;;2;"";2;;2;;2;;2;;"";1;160;2;;2;;2;;2;;"";2;1;0;1;1;2;;2;;2;"702820106";"31";2;215;216
"70282060091";7;"1";1;2;"";;150;2;"";1;2;"";5;"";3;"";5;3;;1;2;;2;"";2;;2;;2;;2;;"";1;400;2;;2;;2;;2;;"";1;1;0;3;2;2;;2;;2;"702820106";"31";2;215;216
"70282060111";7;"1";2;1;"";200;;2;"";2;4;"";1;"";7;"";0;3;;1;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;2;2;;2;;2;"702820106";"31";2;215;216
"70282060131";7;"1";1;2;"";;50;2;"";1;2;"";5;"";3;"";15;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;38;3;2;2;;2;;2;"702820106";"31";2;215;216
"70282060151";7;"1";2;5;"";;100;2;"";2;4;"";1;"";7;"";20;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;38;2;1;2;;2;;2;"702820106";"31";2;215;216
"70282060171";7;"1";2;2;"";;100;2;"";2;4;"";1;"";3;"";100;3;;1;1;50;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;38;2;2;2;;2;;2;"702820106";"31";2;215;216
"70282060191";7;"1";2;2;"";;100;1;"";1;4;"";1;"";3;"";100;3;;1;2;;2;"";1;400;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;2;2;;2;;2;"702820106";"31";2;215;216
"70282060211";7;"1";2;2;"";;150;2;"";1;2;"";1;"";2;"";5;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;2;2;1;1;2;;2;"702820106";"31";2;215;216
"70282060231";7;"1";2;2;"";;150;2;"";2;4;"";1;"";3;"";5;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;38;1;1;2;;2;;2;"702820106";"31";2;215;216
"70289050021";7;"1";2;2;"";;500;6;"";2;4;"";1;"";5;"";5;3;;1;1;50;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;54;2;2;2;;2;;2;"702890105";"31";2;240;241
"70289050051";7;"1";2;5;"";;200;6;"";2;4;"";1;"";5;"";5;3;;1;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;1;1;2;;2;;2;"702890105";"31";2;240;241
"70289050081";7;"1";2;2;"";;100;6;"";2;4;"";1;"";7;"";5;3;;1;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;27;3;2;1;1;2;;2;"702890105";"31";2;240;241
"70289050111";7;"1";2;2;"";;50;6;"";2;4;"";1;"";5;"";5;3;;1;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;27;1;1;2;;2;;2;"702890105";"31";2;240;241
"70289050141";7;"1";2;4;"";;100;2;"";1;4;"";5;"";4;"";0;3;;2;1;0;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;32;1;1;2;;2;;2;"702890105";"31";2;240;241
"70289050171";7;"1";2;2;"";;300;6;"";2;4;"";1;"";8;"";0;3;;1;1;30;2;"";1;1500;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;26;4;3;1;1;1;0;2;"702890105";"31";2;240;241
"70289050201";7;"1";2;2;"";;200;2;"";2;4;"";1;"";11;"";5;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;27;2;1;2;;2;;2;"702890105";"31";2;240;241
"70289050231";7;"1";2;3;"";;200;2;"";2;4;"";1;"";4;"";0;3;;1;1;50;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"702890105";"31";2;240;241
"70289050261";7;"1";2;4;"";;250;2;"";2;4;"";1;"";5;"";5;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"702890105";"31";2;240;241
"70289050291";7;"1";2;2;"";;250;2;"";2;4;"";1;"";5;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;3;2;;2;;2;"702890105";"31";2;240;241
"70289050321";7;"1";2;2;"";;200;6;"";2;4;"";1;"";5;"";5;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"702890105";"31";2;240;241
"70289050351";7;"1";2;2;"";;100;2;"";2;4;"";1;"";4;"";20;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"702890105";"31";2;240;241
"70295030021";7;"1";2;2;"";;150;3;"";2;4;"";1;"";4;"";10;3;;1;1;24;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;2;2;2;;2;;2;"702950103";"31";2;234;235
"70295030051";7;"1";1;2;"";;400;2;"";2;2;"";1;"";4;"";10;3;;1;1;23;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;3;3;2;;2;;2;"702950103";"31";2;234;235
"70295030081";7;"1";1;2;"";;180;2;"";1;2;"";7;"";4;"";10;3;;1;1;150;2;"";1;500;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;3;2;1;1;2;;2;"702950103";"31";2;234;235
"70295030111";7;"1";1;2;"";;250;2;"";1;4;"";7;"";4;"";10;3;;1;1;40;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;5;3;1;1;2;;2;"702950103";"31";2;234;235
"70295030141";7;"1";1;1;"";150;;3;"";2;2;"";1;"";7;"";0;2;;1;1;24;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"702950103";"31";2;234;235
"70295030171";7;"1";1;1;"";200;;1;"";1;2;"";7;"";4;"";10;2;;1;1;27;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;4;2;2;;2;;2;"702950103";"31";2;234;235
"70295030201";7;"1";1;2;"";;150;2;"";2;2;"";1;"";4;"";0;2;;1;1;70;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;30;1;1;2;;2;;2;"702950103";"31";2;234;235
"70295030231";7;"1";1;2;"";;300;1;"";2;1;"";1;"";4;"";10;2;;1;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;38;2;1;2;;2;;2;"702950103";"31";2;234;235
"70295030261";7;"1";1;2;"";;150;2;"";2;2;"";1;"";4;"";10;3;;1;1;25;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;2;2;2;;2;;2;"702950103";"31";2;234;235
"70295030291";7;"1";1;1;"";250;;1;"";1;2;"";1;"";4;"";10;3;;1;1;70;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;2;2;;2;;2;"702950103";"31";2;234;235
"70295030321";7;"1";1;2;"";;60;3;"";2;2;"";8;"TEJA QUEBRADA";4;"";10;2;;1;1;21;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;3;2;;2;;2;"702950103";"31";2;234;235
"70295030351";7;"1";2;2;"";;100;2;"";2;4;"";1;"";5;"";10;3;;1;1;50;4;"";2;;2;;1;300;2;;"";2;;2;;2;;2;;2;;"";2;4;40;1;1;2;;2;;2;"702950103";"31";2;234;235
"70327180041";7;"1";2;2;"";;80;2;"";2;4;"";1;"";4;"";0;3;;1;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;1;1;2;;2;;2;"703270118";"31";2;372;374
"70327180091";7;"1";2;2;"";;50;2;"";2;4;"";1;"";4;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;3;2;2;;2;;2;"703270118";"31";2;372;374
"70327180131";7;"1";1;2;"";;80;1;"";2;2;"";7;"";4;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;25;1;1;2;;2;;2;"703270118";"31";2;372;374
"70327180181";7;"1";1;2;"";;80;2;"";2;2;"";1;"";2;"";15;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;2;2;2;;2;;2;"703270118";"31";2;372;374
"70327180221";7;"1";1;2;"";;60;3;"";2;4;"";1;"";2;"";15;1;3;1;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;2;1;2;;2;;2;"703270118";"31";2;372;374
"70327180311";7;"1";1;2;"";;30;1;"";2;1;"";1;"";1;"";24;2;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;35;1;1;2;;2;;2;"703270118";"31";2;372;374
"70327180361";7;"1";2;2;"";;150;3;"";2;4;"";1;"";2;"";15;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;1;1;2;;2;;2;"703270118";"31";2;372;374
"70327180401";7;"1";1;2;"";;200;1;"";2;1;"";7;"";2;"";15;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;35;1;1;2;;2;;2;"703270118";"31";2;372;374
"70327180451";7;"1";2;2;"";;50;2;"";2;4;"";1;"";2;"";15;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;35;1;0;1;1;2;;2;"703270118";"31";2;372;374
"70327180491";7;"1";2;2;"";;50;2;"";2;4;"";1;"";2;"";15;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;35;1;1;2;;2;;2;"703270118";"31";2;372;374
"70327180541";7;"1";1;2;"";;100;2;"";2;2;"";5;"";4;"";10;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;35;1;1;2;;2;;2;"703270118";"31";2;372;374
"70361010021";7;"1";2;2;"";;100;6;"";2;4;"";1;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;1;0;2;;2;;2;"703610201";"31";2;112;112
"70361010051";7;"1";2;2;"";;100;6;"";2;4;"";1;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;0;2;;2;;2;"703610201";"31";2;112;112
"70361010071";7;"1";2;2;"";;100;5;"";2;4;"";1;"";7;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;0;2;;2;;2;"703610201";"31";2;112;112
"70361010101";7;"1";2;2;"";;100;6;"";2;2;"";1;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;0;2;;2;;2;"703610201";"31";2;112;112
"70361010131";7;"1";1;2;"";;100;6;"";2;1;"";1;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;2;2;;2;;2;"703610201";"31";2;112;112
"70361010151";7;"1";2;2;"";;100;6;"";2;4;"";1;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;26;1;0;2;;2;;2;"703610201";"31";2;112;112
"70361010181";7;"1";2;2;"";;100;6;"";2;4;"";1;"";8;"";0;2;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;1;2;;2;;2;"703610201";"31";2;112;112
"70361010211";7;"1";2;2;"";;100;6;"";2;4;"";1;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;1;0;2;;2;;2;"703610201";"31";2;112;112
"70361010231";7;"1";2;2;"";;100;5;"";2;4;"";1;"";7;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"703610201";"31";2;112;112
"70361010261";7;"1";2;2;"";;100;6;"";2;4;"";1;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;0;2;;2;;2;"703610201";"31";2;112;112
"70361010291";7;"1";2;2;"";;100;6;"";2;4;"";1;"";8;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;0;2;;2;;2;"703610201";"31";2;112;112
"70361010311";7;"1";2;2;"";;100;5;"";2;1;"";1;"";7;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;1;0;1;1;2;;2;"703610201";"31";2;112;112
"71066020011";7;"1";1;2;"";;1000;1;"";1;2;"";6;"";1;"";150;1;1;1;1;700;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;4;4;1;2;1;400;1;"710660102";"11";1;497;512
"71066020081";7;"1";1;1;"";450;;1;"";1;2;"";6;"";1;"";80;1;1;1;1;100;6;"";1;480;2;;1;100;2;;"";2;;2;;2;;2;;2;;"";2;4;25;2;1;1;1;2;;1;"710660102";"11";1;497;512
"71066020141";7;"1";1;1;"";500;;1;"";1;2;"";6;"";1;"";60;1;1;1;1;70;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;2;2;2;;2;;2;"710660102";"11";1;497;512
"71066020211";7;"1";1;2;"";;1390;1;"";1;2;"";6;"";1;"";150;1;1;1;1;280;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;3;2;2;;1;50;1;"710660102";"11";1;497;512
"71066020271";7;"1";1;1;"";1250;;1;"";1;2;"";6;"";1;"";50;1;1;1;1;50;6;"";2;;1;200;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;22;2;1;2;;1;20;1;"710660102";"11";1;497;512
"71066020341";7;"1";1;1;"";696;;1;"";1;2;"";6;"";2;"";100;2;;1;1;150;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;;2;1;2;;2;;1;"710660102";"11";1;497;512
"71066020411";7;"1";1;2;"";;2500;1;"";2;2;"";6;"";1;"";130;1;1;1;1;250;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;3;3;2;;1;120;2;"710660102";"11";1;497;512
"71066020471";7;"1";1;2;"";;2800;1;"";1;1;"";6;"";1;"";180;1;1;1;1;150;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;2;2;1;1;1;80;1;"710660102";"11";1;497;512
"71066020671";7;"1";1;2;"";;4000;1;"";1;2;"";5;"";1;"";260;1;1;1;1;410;6;"";2;;2;;2;;2;;"";1;2000;2;;2;;2;;2;;"";1;4;25;8;7;2;;1;50;2;"710660102";"11";1;497;512
"71143080041";7;"1";1;1;"";300;;1;"";1;1;"";5;"";2;"";500;1;1;2;1;600;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;45;1;1;2;;2;;2;"711430108";"11";1;366;377
"71143080121";7;"1";1;2;"";;500;1;"";1;1;"";5;"";2;"";130;1;1;1;1;430;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;2;2;1;1;2;;2;"711430108";"11";1;366;377
"71143080201";7;"1";1;2;"";;700;1;"";1;1;"";5;"";1;"";400;1;1;1;1;500;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;50;5;2;2;;2;;2;"711430108";"11";1;366;377
"71143080281";7;"1";1;1;"";500;;1;"";1;1;"";5;"";2;"";200;1;1;2;1;300;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;45;1;1;2;;2;;2;"711430108";"11";1;366;377
"71143080361";7;"1";1;1;"";2250;;1;"";1;3;"";6;"";1;"";150;1;1;1;1;500;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;4;2;2;;2;;2;"711430108";"11";1;366;377
"71143080441";7;"1";1;3;"";;1750;1;"";1;2;"";6;"";1;"";70;1;1;1;1;100;5;"";1;10500;2;;2;;2;;"";2;;2;;2;;1;1500;2;;"";1;4;25;3;2;2;;2;;2;"711430108";"11";1;366;377
"71143080521";7;"1";4;1;"";300;;1;"";1;2;"";5;"";1;"";40;1;1;2;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;1;1;2;;2;;2;"711430108";"11";1;366;377
"71143080601";7;"1";1;2;"";;;1;"";1;1;"";6;"";1;"";60;1;1;1;1;160;6;"";2;;2;;1;20;2;;"";2;;2;;2;;2;;2;;"";1;4;23;3;2;1;1;1;55;2;"711430108";"11";1;366;377
"71143080681";7;"1";1;2;"";;3500;1;"";1;2;"";6;"";1;"";90;1;1;1;1;180;6;"";1;800;2;;1;60;2;;"";2;;2;;2;;2;;2;;"";1;4;50;8;5;2;;1;40;1;"711430108";"11";1;366;377
"71143080761";7;"1";1;5;"";;2000;1;"";1;1;"";5;"";1;"";140;1;1;1;1;0;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;25;2;2;2;;2;;2;"711430108";"11";1;366;377
"71143080841";7;"1";1;2;"";;3500;1;"";2;1;"";7;"";1;"";170;1;1;1;1;280;6;"";2;;2;;2;;2;;"";1;;1;;2;;2;;2;;"";1;4;50;5;3;1;1;1;160;2;"711430108";"11";1;366;377
"71143080921";7;"1";1;2;"";;3500;1;"";1;2;"";6;"";1;"";170;1;1;1;1;380;6;"";2;;2;;1;60;2;;"";2;;2;;2;;2;;2;;"";1;4;28;6;4;2;;1;20;2;"711430108";"11";1;366;377
"71170070031";7;"1";4;1;"";200;;1;"";1;2;"";6;"";1;"";60;1;1;2;1;70;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;25;1;1;2;;2;;2;"711700107";"11";1;629;648
"71170070171";7;"1";1;2;"";;1500;1;"";1;2;"";6;"";1;"";200;1;1;1;1;150;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;5;3;2;;2;;1;"711700107";"11";1;629;648
"71170070311";7;"1";4;1;"";400;;1;"";1;2;"";5;"";1;"";80;1;1;2;1;100;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;25;1;1;2;;2;;1;"711700107";"11";1;629;648
"71170070451";7;"1";4;1;"";200;;1;"";1;2;"";6;"";1;"";120;1;1;2;1;75;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;2;1;2;;2;;2;"711700107";"11";1;629;648
"71170070591";7;"1";4;1;"";200;;1;"";1;2;"";7;"";1;"";20;1;1;2;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;;1;1;2;;2;;2;"711700107";"11";1;629;648
