folio;upm;s11a_01;s11a_02;s11a_02_1;s11a_03a;s11a_03b;s11a_04a;s11a_04b;s11a_05;s11a_05e;s11a_06;s11a_07;s11a_07e;s11a_08;s11a_08e;s11a_09;s11a_10a;s11a_10b;s11a_11a;s11a_11b;s11a_12;s11a_13a;s11a_13b;s11a_13c;s11a_13d;s11a_13e;s11a_13f;s11a_13g;s11a_13h;s11a_13i;s11a_13j;s11a_13k;s11a_13ke;area;depto;estrato;factor
210903;"213-06074318620-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
210913;"544-03430576469-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"24";218
210920;"544-03430576469-A";1;1;1;50101;"POTOSI";2;1;11;"";1;4;"";11;"";2;;;1000;1;1;0;950;50;0;0;0;0;0;0;0;0;"";2;5;"24";218
210924;"544-03430576469-A";1;1;1;50101;"POTOSI";2;1;13;"";1;4;"";11;"";2;;;100;1;1;0;30;20;0;20;10;0;0;0;20;0;"";2;5;"24";218
210928;"533-03612333952-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;5;"13";284
210933;"533-03612333952-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;5;"13";284
210936;"533-03612333952-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;5;"13";284
210945;"214-00628023581-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
210951;"652-03102833423-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
210956;"652-03102833423-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
210958;"652-03102833423-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
210975;"222-06051068115-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
210981;"222-06051068115-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
210988;"222-06051068115-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
211004;"214-00630010905-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
211007;"242-06186522643-D";1;1;1;20105;"EL ALTO";1;6;11;"";1;7;"MICRO";11;"";2;;;400;1;1;0;300;30;0;20;0;0;0;0;50;0;"";2;2;"22";772
211008;"242-06186522643-D";1;1;1;20105;"EL ALTO";1;7;11;"";1;7;"MICRO";11;"";2;;;500;1;1;0;300;30;0;20;50;0;0;0;100;0;"";2;2;"22";772
211009;"242-06186522643-D";1;2;1;20105;"EL ALTO";1;6;13;"";1;2;"";11;"";2;;;300;1;1;0;150;100;0;0;50;0;0;0;0;0;"";2;2;"22";772
211009;"242-06186522643-D";;;2;21201;"PUCARANI";1;6;13;"";1;7;"BICICLETA";11;"";2;;;100;1;1;0;70;0;0;20;10;0;0;0;0;0;"";2;2;"22";772
211031;"214-06122988046-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
211032;"214-06122988046-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
211039;"214-00629882725-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
211040;"214-00629882725-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
211045;"214-00629882725-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
211048;"214-00629733024-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
211051;"214-00629933993-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
211055;"214-00629933993-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
211056;"214-00629933993-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
211059;"214-00630010905-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
211063;"214-00630010905-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
211068;"214-00630010905-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
211218;"222-06001139970-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
211224;"222-06001139970-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
211225;"222-06001139970-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
211234;"221-00607435858-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
211235;"221-00607435858-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
211242;"652-03102833423-D";1;1;1;60601;"Entre Ríos";2;2;2;"";1;7;"VAGONETA";7;"";2;;;300;1;1;0;100;0;150;10;0;0;0;0;0;40;"";2;6;"22";197
211243;"652-03102833423-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
211244;"652-03102833423-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
211260;"242-06186522643-D";1;1;1;20105;"EL ALTO";2;1;2;"";1;2;"";8;"";2;;;180;1;1;0;100;80;0;0;0;0;0;0;0;0;"";2;2;"22";772
211261;"242-06186522643-D";1;1;1;20105;"EL ALTO";1;10;3;"";1;7;"MICRO";11;"";2;;;180;1;1;0;160;20;0;0;0;0;0;0;0;0;"";2;2;"22";772
211262;"242-06186522643-D";1;1;1;20105;"EL ALTO";2;1;13;"";2;1;"";8;"";2;;;100;1;2;0;70;30;0;0;0;0;0;0;0;0;"";2;2;"22";772
211293;"531-04418628913-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;5;"11";238
211300;"212-06128236221-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
211303;"212-06128236221-A";1;1;1;20203;"COMPI";2;2;2;"";3;1;"";7;"";2;;;1000;1;2;0;200;100;0;30;0;0;0;0;0;670;"COMPRA DE UN MUEBLE PARA REGALO DE MATRIMONIO";1;2;"12";202
211304;"212-06128236221-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
211316;"314-05242793834-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
211320;"222-05992178628-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
211321;"222-05992178628-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
211322;"222-05992178628-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
211329;"242-06186522643-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;2;"22";772
211330;"242-06186522643-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;2;"22";772
211331;"242-06186522643-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;2;"22";772
211339;"242-06186522643-D";1;1;1;20105;"EL ALTO";3;7;2;"";2;3;"";7;"";2;;;413;1;2;0;200;28;0;10;0;0;0;0;175;0;"";2;2;"22";772
211340;"242-06186522643-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;2;"22";772
211341;"242-06186522643-D";1;1;1;20101;"LA PAZ";1;12;6;"";1;3;"";11;"";2;;;100;1;1;0;0;0;0;0;100;0;0;0;0;0;"";2;2;"22";772
211452;"643-03157348388-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"23";219
211457;"643-03157348388-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"23";219
211458;"643-03157348388-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"23";219
211483;"643-03157348388-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"23";219
211484;"643-03157348388-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"23";219
211485;"643-03157348388-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"23";219
211516;"643-03157348388-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"23";219
211517;"643-03157348388-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"23";219
211518;"643-03157348388-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"23";219
211657;"643-03157348388-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"23";219
211666;"643-03157348388-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"23";219
211671;"643-03157348388-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"23";219
211707;"213-00629579286-A";1;1;1;40101;"ORURO";2;3;1;"";4;1;"";3;"";2;;;2000;1;2;240;600;250;0;30;0;200;380;300;0;0;"";1;2;"13";253
211708;"213-00629579286-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
211709;"213-00629579286-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
211728;"253-06130001810-D";1;3;1;20101;"La Paz";2;1;11;"";1;4;"";11;"";2;;;100;1;1;2;10;50;0;0;0;0;0;0;0;38;"";2;2;"23";853
211728;"253-06130001810-D";;;2;22001;"Caranavi";2;4;2;"";1;4;"";7;"";2;;;300;1;1;0;50;100;0;0;0;0;0;0;0;150;"";2;2;"23";853
211728;"253-06130001810-D";;;3;20101;"La Paz";1;6;12;"MARCHA";1;4;"";11;"";2;;;100;1;1;0;17;50;0;0;0;0;0;0;0;33;"";2;2;"23";853
211729;"253-06130001810-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;2;"23";853
211730;"253-06130001810-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;2;"23";853
211741;"221-06064875570-A";1;1;1;20304;"COMANCHE";2;1;2;"";1;3;"";7;"";2;;;150;1;1;0;100;30;0;20;0;0;0;0;0;0;"NO ESPECIFICA";1;2;"11";146
211746;"221-06064875570-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
211754;"221-06064875570-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
211759;"213-00629579286-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
211760;"213-00629579286-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
211765;"213-00629579286-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
211769;"212-06155128330-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";242
211787;"212-06128236221-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
211788;"212-06128236221-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
211789;"212-06128236221-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
211797;"312-05189913716-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";215
211807;"324-00524305608-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
211810;"324-00524305608-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
211811;"324-00524305608-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
211816;"824-01105713112-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"14";280
211817;"824-01105713112-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"14";280
211818;"824-01105713112-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"14";280
211927;"214-00628023581-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
211928;"214-00628023581-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
211929;"214-00628023581-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
211940;"263-06042545138-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
211941;"222-06051068115-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
211942;"222-06051068115-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
211946;"222-06051068115-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
211954;"824-01105713112-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"14";280
211955;"824-01105713112-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"14";280
211956;"824-01105713112-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"14";280
212105;"224-05997005460-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
212110;"822-07439675342-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"12";198
212111;"822-07439675342-A";1;1;1;20101;"La Paz";3;14;6;"";2;5;"";7;"";2;;;8000;1;2;0;0;1600;0;0;6400;0;0;0;0;0;"";1;8;"12";198
212112;"822-07439675342-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"12";198
212124;"852-07019873002-D";1;1;1;22002;"CARANAVI";2;3;3;"";2;2;"";3;"";2;;;300;1;1;60;150;80;0;10;0;0;0;0;0;0;"";2;8;"22";238
212125;"852-07019873002-D";1;1;1;21401;"COROICO";3;7;2;"";1;4;"";7;"";2;;;300;1;2;0;0;0;0;200;0;0;0;0;0;100;"";2;8;"22";238
212126;"852-07019873002-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;8;"22";238
212136;"221-06064875570-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
212137;"221-06064875570-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
212142;"221-06064875570-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
212148;"221-06064875570-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
212308;"223-00599457049-A";1;1;1;70103;"Porongo";2;10;2;"";4;4;"";1;"";2;;;7000;1;2;2000;1500;1500;0;0;0;0;0;0;2000;0;"";1;2;"13";253
212309;"223-00599457049-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
212310;"223-00599457049-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
212319;"214-06136387171-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
212320;"214-06136387171-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
212321;"214-06136387171-A";1;1;1;21501;"TUMUPASA";2;4;2;"";1;4;"";7;"";2;;;600;1;1;0;250;250;0;50;0;0;0;50;0;0;"NO ESPECIFICA";1;2;"14";280
212329;"223-00599118492-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
212332;"223-00599118492-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
212333;"223-00599118492-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
212339;"223-00599118492-A";1;1;1;70101;"Santa Cruz de la Sierra";2;2;2;"";1;5;"";7;"";2;;;1300;1;1;0;60;1200;0;20;0;0;0;20;0;0;"";1;2;"13";253
212420;"263-06101719808-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
212424;"223-00599457049-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
212430;"223-00599457049-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
212434;"223-00599457049-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
212436;"214-06136387171-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
212438;"214-06136387171-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
212444;"214-06136387171-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
212448;"223-00599118492-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
212452;"223-00599118492-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
212458;"223-00599118492-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
212498;"214-00628023581-A";1;1;1;21701;"COPACABANA";2;2;1;"";4;4;"";3;"";2;;;1000;1;2;120;150;120;0;0;0;100;0;100;0;410;"";1;2;"14";280
212503;"214-00628023581-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
212508;"221-06064875570-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
212511;"214-06136387171-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
212512;"214-06136387171-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
212513;"214-06136387171-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
212522;"222-00606140610-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";220
212523;"222-00606140610-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";220
212524;"222-00606140610-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";220
212533;"222-05992178628-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
212534;"222-05992178628-A";1;1;1;20101;"MALLASA";1;9;1;"";1;4;"";11;"";2;;;100;1;1;0;40;30;0;0;0;5;0;0;0;25;"JUEGOS PASEO EN CUADRATRACK";1;2;"12";202
212535;"222-05992178628-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
212546;"214-06136387171-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
212549;"214-06136387171-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
212550;"214-06136387171-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
212565;"253-06130001810-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;2;"23";853
212568;"253-06130001810-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;2;"23";853
212574;"253-06130001810-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;2;"23";853
212577;"344-05248845334-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"24";380
212578;"344-05248845334-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"24";380
212579;"344-05248845334-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"24";380
212599;"351-05195187280-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"21";490
212600;"351-05195187280-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"21";490
212601;"351-05195187280-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"21";490
212684;"651-02721986289-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"21";159
212687;"651-02721986289-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"21";159
212690;"651-02721986289-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"21";159
212696;"651-02721986289-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"21";159
212702;"651-02721986289-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"21";159
212705;"651-02721986289-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"21";159
212712;"651-02721986289-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"21";159
212718;"651-02721986289-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"21";159
212725;"651-02721986289-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"21";159
212732;"651-02721986289-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"21";159
212741;"651-02721986289-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"21";159
212744;"651-02721986289-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"21";159
212748;"262-06150570685-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
212753;"222-00606140610-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";220
212754;"222-00606140610-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";220
212755;"222-00606140610-A";1;1;1;90101;"COBIJA";3;7;4;"";1;4;"";2;"";2;;;1500;1;1;700;500;300;0;0;0;0;0;0;0;0;"";1;2;"12";220
212772;"222-05992178628-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
212773;"222-05992178628-A";1;1;1;10101;"SUCRE";2;4;2;"";1;4;"";7;"";2;;;500;1;1;0;300;200;0;0;0;0;0;0;0;0;"";1;2;"12";202
212774;"222-05992178628-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
213300;"222-00606140610-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";220
213304;"222-00606140610-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";220
213308;"222-00606140610-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";220
213313;"222-05992178628-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
213316;"222-05992178628-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
213317;"222-05992178628-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
213548;"824-01105713112-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"14";280
213549;"824-01105713112-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"14";280
213556;"824-01105713112-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"14";280
213592;"522-00280116010-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;5;"12";260
213593;"522-00280116010-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;5;"12";260
213594;"522-00280116010-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;5;"12";260
213602;"344-05248845334-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"24";380
213608;"344-05248845334-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"24";380
213610;"344-05248845334-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"24";380
213617;"351-05195187280-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"21";490
213621;"351-05195187280-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"21";490
213625;"351-05195187280-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"21";490
213744;"221-06064875570-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
213746;"221-06064875570-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
213747;"221-06064875570-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
213753;"221-06064875570-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
213758;"314-05224817685-A";1;1;1;40101;"Oruro";2;2;9;"";4;1;"";3;"";2;;;700;1;1;150;200;300;0;30;0;20;0;0;0;0;"";1;3;"14";230
213763;"351-05195187280-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"21";490
213764;"351-05195187280-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"21";490
213765;"351-05195187280-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"21";490
213870;"222-06001139970-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
213872;"222-06001139970-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
213884;"222-06001139970-A";1;1;1;20104;"ACHOCALLA";1;6;1;"";3;1;"";11;"";2;;;500;1;2;0;200;0;0;30;0;0;0;100;0;170;"";1;2;"12";202
213889;"221-00607435858-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
213890;"221-00607435858-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
213891;"221-00607435858-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
213904;"253-06130001810-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;2;"23";853
213911;"253-06130001810-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;2;"23";853
